key,old,new
q60200121_00_100,戦技の継承　ソーサラー求道試練2,Skill Augmentation: Sorcerer Trial II
q60200121_00_100,"ソーサラーの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Sorcerer tactics,
challenge the trial of the Job Master"
q60200121_00_1862,＜斜陽のテラス＞に向かう,"Head to ""Sunset Terrace"""
q60200121_00_2042,第一試練の場所へ向かう,Head to the location of the first test
q60200121_00_2043,第一試練の敵を倒す,Defeat the enemy at the first test
q60200121_00_2044,第二試練の場所へ向かう,Head to the location of the second test
q60200121_00_2045,第二試練の敵を倒す,Defeat the enemy at the second test
q60200121_00_1863,最終試練の場所へ向かう,Head to the location of the final test
q60200121_00_1864,最終試練の敵を倒す,Defeat the enemy at the final test
q60200121_00_1865,マスターの拠点で教示を受ける,Receive teachings at the home of the master
