key,old,new
q60200139_00_162,戦技の継承　スピリットランサー求道試練４,Skill Augmentation: Spirit Lancer Trial IV
q60200139_00_162,"スピリットランサーの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Spirit Lancer tactics,
challenge the trial of the Job Master"
q60200139_00_2339,＜<STG 805>＞に向かう,"Head to ""<STG 805>"""
q60200139_00_2340,第一試練の場所へ向かう,Head to the location of the first test
q60200139_00_2341,第一試練の敵を倒す,Defeat the enemy at the first test
q60200139_00_2342,第二試練の場所へ向かう,Head to the location of the second test
q60200139_00_2343,第二試練の敵を倒す,Defeat the enemy at the second test
q60200139_00_2344,最終試練の場所へ向かう,Head to the location of the final test
q60200139_00_2345,最終試練の敵を倒す,Defeat the enemy at the final test
q60200139_00_2338,マスターの拠点で教示を受ける,Receive teachings at the home of the master
