key,old,new
q60200101_00_90,戦技の継承　ファイター求道試練2,Skill Augmentation: Fighter Trial II
q60200101_00_90,"ファイターの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Fighter tactics,
challenge the trial of the Job Master"
q60200101_00_1822,＜怨嗟の祠＞に向かう,"Head to ""Shrine of Resentment"""
q60200101_00_2002,第一試練の場所へ向かう,Head to the location of the first test
q60200101_00_2003,第一試練の敵を倒す,Defeat the enemy at the first test
q60200101_00_2004,第二試練の場所へ向かう,Head to the location of the second test
q60200101_00_2005,第二試練の敵を倒す,Defeat the enemy at the second test
q60200101_00_1823,最終試練の場所へ向かう,Head to the location of the final test
q60200101_00_1824,最終試練の敵を倒す,Defeat the enemy at the final test
q60200101_00_1825,マスターの拠点で教示を受ける,Receive teachings at the home of the master
