key,old,new
q60320013_00_339,【ベルセルク】因果の流れの中に――,Berserk: In the Flow of Causality...
q60320013_00_339,"白竜神殿にいるウィルソンから
突如現れた物体についての噂を聞き
詳細を調べる",
q60320013_00_4649,《廃屋の地下室》にいる野盗を探す,"Search for the brigands in ""Abandoned House Cellar"""
q60320013_00_4650,出くわした野盗を倒す,Defeat the encountered brigands
q60320013_00_4651,野盗が落としたアイテムを手に入れる,Obtain the item that the brigands dropped
q60320013_00_4652,入手した《ベヘリット》についてウィルソンへ報告する,"Report to Wilson regarding the ""Beherit"" obtained"
q60320013_00_4653,グレゴリーに《ベヘリット》についての情報を聞く,"Hear information from Gregory regarding ""Beherit"""
q60320013_00_4654,白竜神殿の竜の礎近くで「鷹の団」とチャットでつぶやく,"Mutter in chat ""鷹の団"" (""Band of the Falcon"") near the Dragon Keystone in the White Dragon Temple"
q60320013_00_4655,中央広場で「鷹の団」とチャットでつぶやく,"Mutter in chat ""鷹の団"" (""Band of the Falcon"") in the Central Square"
q60320013_00_4656,酒場で「鷹の団」とチャットでつぶやく,"Mutter in chat ""鷹の団"" (""Band of the Falcon"") in the Tavern"
q60320013_00_4657,グレゴリーと再度話す,Speak again to Gregory
q60320013_00_2785,(鷹)(ﾉ|ノ|の|no)(団),(鷹)(ﾉ|ノ|の|no)(団)
