key,old,new
q60200107_00_164,戦技の継承　プリースト求道試練４,Skill Augmentation: Priest Trial IV
q60200107_00_164,"プリーストの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Priest tactics,
challenge the trial of the Job Master"
q60200107_00_2275,＜<STG 822>＞に向かう,"Head to ""<STG 822>"""
q60200107_00_2276,第一試練の場所へ向かう,Head to the location of the first test
q60200107_00_2277,第一試練の敵を倒す,Defeat the enemy at the first test
q60200107_00_2278,第二試練の場所へ向かう,Head to the location of the second test
q60200107_00_2279,第二試練の敵を倒す,Defeat the enemy at the second test
q60200107_00_2280,最終試練の場所へ向かう,Head to the location of the final test
q60200107_00_2281,最終試練の敵を倒す,Defeat the enemy at the final test
q60200107_00_2274,マスターの拠点で教示を受ける,Receive teachings at the home of the master
