key,old,new
q60000001_00_19,破攻の証　ファイター戦術試練,Fighter Tactics Trial: Break Attack
q60000001_00_19,"戦闘の基本を学ぶため
修練の祠にて試練に挑む","In order to learn the fundamentals of combat,
challenge the trial of the Training Chapel"
q60000001_00_950,修練の祠内のウィルソンと話す,Speak with Wilson in the Training Chapel
q60000001_00_1186,敵にしがみついてえぐり突きで攻撃せよ,"Cling to the enemy, and strike at it with Gouge"
q60000001_00_1187,しがみつき中に敵の振りほどき（黄）から耐えろ,Use Resist to endure the enemy's swing (yellow icon) while climbing them
q60000001_00_1188,しがみつき中に敵の引きはがし（赤）から離脱せよ,"While climbing the enemy, jump off during their knock-away attack (red icon)"
q60000001_00_1189,攻撃して敵を怒らせよ,Attack and enrage the enemy
q60000001_00_1246,怒った敵を揺さぶって疲れさせろ,Shake the enemy while they are enraged and tire them
q60000001_00_1191,サイクロプスを倒せ,Defeat the Cyclops
q60000001_00_1079,最奥にある＜破攻の証＞を入手する,Collect the proof of completing the trial
q60000001_00_1080,白竜神殿のレンテンに経緯を報告する,Report back to Renton in the White Dragon Temple
