key,old,new
q60200123_00_168,戦技の継承　ソーサラー求道試練４,Skill Augmentation: Sorcerer Trial IV
q60200123_00_168,"ソーサラーの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Sorcerer tactics,
challenge the trial of the Job Master"
q60200123_00_2307,＜<STG 842>＞に向かう,"Head to ""<STG 842>"""
q60200123_00_2308,第一試練の場所へ向かう,Head to the location of the first test
q60200123_00_2309,第一試練の敵を倒す,Defeat the enemy at the first test
q60200123_00_2310,第二試練の場所へ向かう,Head to the location of the second test
q60200123_00_2311,第二試練の敵を倒す,Defeat the enemy at the second test
q60200123_00_2312,最終試練の場所へ向かう,Head to the location of the final test
q60200123_00_2313,最終試練の敵を倒す,Defeat the enemy at the final test
q60200123_00_2306,マスターの拠点で教示を受ける,Receive teachings at the home of the master
