key,old,new
q60000010_00_27,剛剣の証　ウォリアー戦術試練,Warrior Tactics Trial: A Strong Sword
q60000010_00_27,"ウォリアーの基本戦術を学ぶため
修練の祠にて試練に挑む","In order to learn the basic tactics of Warrior,
challenge the trial of the Training Chapel"
q60000010_00_1110,修練の祠内のウィルソンと話す,Speak with Wilson in the Training Chapel
q60000010_00_1111,破斬で敵を攻撃せよ,Attack an enemy with Hack
q60000010_00_1171,空破斬で敵を攻撃せよ,Attack an enemy with Aerial Hack
q60000010_00_1172,魔人斬りで敵を攻撃せよ,Attack an enemy with Savage Lash
q60000010_00_1258,耐魔の身構えでリベンジゲージを貯めろ,Charge the revenge gauge with Brace.
q60000010_00_1259,リベンジゲージ最大の魔人斬りで敵を攻撃せよ,Attack an enemy with Savage Lash with a full Revenge Gauge
q60000010_00_1260,最奥のサイクロプスにしがみつき魔倒斬りせよ,Cling to the Cyclops in the deeper chamber and use Inverse Slash.
q60000010_00_1174,サイクロプスを倒せ,Defeat the Cyclops
q60000010_00_1175,最奥にある＜剛剣の証＞を入手する,Collect the proof of completing the trial
q60000010_00_1176,白竜神殿のレンテンに経緯を報告する,Report back to Renton in the White Dragon Temple
