key,old,new
q60200111_00_165,戦技の継承　ハンター求道試練４,Skill Augmentation: Hunter Trial IV
q60200111_00_165,"ハンターの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Hunter tactics,
challenge the trial of the Job Master"
q60200111_00_2283,＜<STG 804>＞に向かう,"Head to ""<STG 804>"""
q60200111_00_2284,第一試練の場所へ向かう,Head to the location of the first test
q60200111_00_2285,第一試練の敵を倒す,Defeat the enemy at the first test
q60200111_00_2286,第二試練の場所へ向かう,Head to the location of the second test
q60200111_00_2287,第二試練の敵を倒す,Defeat the enemy at the second test
q60200111_00_2288,最終試練の場所へ向かう,Head to the location of the final test
q60200111_00_2289,最終試練の敵を倒す,Defeat the enemy at the final test
q60200111_00_2282,マスターの拠点で教示を受ける,Receive teachings at the home of the master
