key,old,new
q60200050_00_172,霊槍の証　スピリットランサー戦術試練,Spirit Lancer Tactics Trial: A Spirit Lance
q60200050_00_172,"スピリットランサーの基本戦術を学ぶため
修練の祠にて試練に挑む","In order to learn the basic tactics of Spirit Lancer,
challenge the trial of the Training Chapel"
q60200050_00_2426,修練の祠内のウィルソンと話す,Speak with Wilson in the Training Chapel
q60200050_00_2427,スラストで敵を攻撃せよ,Attack an enemy with Thrust
q60200050_00_2428,エイドを発動せよ,Activate Aid
q60200050_00_2429,スカー・ムーヴで敵の攻撃を回避せよ,Avoid an enemy attack with Scar Move
q60200050_00_2430,スピリットゲージをためてブースト発動せよ,Activate boost with Spirit Gauge
q60200050_00_2432,最奥の敵にしがみつきイラー・スラストで攻撃せよ,Cling to the enemy in the inner sanctum and attack using Irah Thrust
q60200050_00_2433,エイドでシークレットコアを発見せよ,Reveal the Secret Core with Aid
q60200050_00_2434,サイクロプスを倒せ,Defeat the Cyclops
q60200050_00_2435,最奥にある＜霊槍の証＞を入手する,Collect the proof of completing the trial
q60200050_00_2436,白竜神殿のレンテンに経緯を報告する,Report back to Renton in the White Dragon Temple
