key,old,new
q60200137_00_161,戦技の継承　スピリットランサー求道試練2,Skill Augmentation: Spirit Lancer Trial II
q60200137_00_161,"スピリットランサーの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Spirit Lancer tactics,
challenge the trial of the Job Master"
q60200137_00_2251,＜<STG 871>＞に向かう,"Head to ""<STG 871>"""
q60200137_00_2252,第一試練の場所へ向かう,Head to the location of the first test
q60200137_00_2253,第一試練の敵を倒す,Defeat the enemy at the first test
q60200137_00_2254,第二試練の場所へ向かう,Head to the location of the second test
q60200137_00_2255,第二試練の敵を倒す,Defeat the enemy at the second test
q60200137_00_2256,最終試練の場所へ向かう,Head to the location of the final test
q60200137_00_2257,最終試練の敵を倒す,Defeat the enemy at the final test
q60200137_00_2250,マスターの拠点で教示を受ける,Receive teachings at the home of the master
