key,old,new
q21000019_00_331,【高難度】魔物の大掃除,High Difficulty: Demon Eradication
q21000019_00_331,"【連続討伐クエスト】
エリアマスターの願いを聞き入れ
ダンジョン付近にて起きている問題を調査する",
q21000019_00_331,"<NAME AREA>のエリアマスターが
ダンジョン付近の不穏な空気を警戒しているようだ",
q21000019_00_331,"僕も一人前の男になりたいからね――
父さんに認めて欲しくて魔物退治に行ったんだ
でも、視界は悪いし相手は多い――
あいつらを倒せたら一人前になれるんだろうけど
今の僕はまだまだ修行不足だね",
q21000019_00_1161,指定された場所を調べる,Investigate the specified location
q21000019_00_1162,遭遇した魔物を討伐する,Defeat the encountered demons
q21000019_00_1163,指定されたダンジョン内を捜索する,Search within the specified dungeon
q21000019_00_1164,ダンジョン内の各所の魔物を討伐する（残り３）,Defeat the monsters at locations in the dungeon (3 left)
q21000019_00_1184,ダンジョン内の各所の魔物を討伐する（残り２）,Defeat the monsters at locations in the dungeon (2 left)
q21000019_00_1185,ダンジョン内の各所の魔物を討伐する（残り１）,Defeat the monsters at locations in the dungeon (1 left)
q21000019_00_1165,エリアマスターに経緯を報告する,Report to the Area Master
