key,old,new
q60300400_00_296,魔剣の証　ハイセプター戦術試練,High Scepter Tactics Trial: A Magick Sword
q60300400_00_296,"ハイセプターの基本戦術を学ぶため
修練の祠にて試練に挑む","In order to learn the basic tactics of High Scepter,
challenge the trial of the Training Chapel"
q60300400_00_4179,修練の祠内のウィルソンと話す,Speak with Wilson in the Training Chapel
q60300400_00_4180,四連斬で敵を攻撃せよ,Attack an enemy with Quadruple Slash
q60300400_00_4181,ウィル・マーカーを発動せよ,Activate Will Marker
q60300400_00_4182,ルイン・ショットを発動せよ,Activate Ruin Shot
q60300400_00_4183,避翻斬で攻撃を回避せよ,Avoid an attack with Dodge Counter Slash
q60300400_00_4282,魔印をした敵を攻撃して、印を成長させよ,Attack an enemy marked with a Magick Glyph to grow it
q60300400_00_4283,魔力を溜めよ,Accumulate magick
q60300400_00_4184,バック・リープで敵から離れよ,Move away from an enemy with Back Leap
q60300400_00_4185,ルイン・ブレードで敵を攻撃せよ,Attack an enemy with Ruin Blade
q60300400_00_4258,リターン・シフトで接敵せよ,Move toward an enemy with Return Shift
q60300400_00_4186,サイクロプスを倒せ,Defeat the Cyclops
q60300400_00_4187,最奥にある＜魔剣の証＞を入手する,Collect the proof of completing the trial
q60300400_00_4188,白竜神殿のレンテンに経緯を報告する,Report back to Renton in the White Dragon Temple
