key,old,new
q60200108_00_93,戦技の継承　ハンター求道試練１,Skill Augmentation: Hunter Trial I
q60200108_00_93,"ハンターの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Hunter tactics,
challenge the trial of the Job Master"
q60200108_00_1834,＜南壁のひび＞に向かう,"Head to ""Southern Wall Fissure"""
q60200108_00_2014,第一試練の場所へ向かう,Head to the location of the first test
q60200108_00_2015,第一試練の敵を倒す,Defeat the enemy at the first test
q60200108_00_2016,第二試練の場所へ向かう,Head to the location of the second test
q60200108_00_2017,第二試練の敵を倒す,Defeat the enemy at the second test
q60200108_00_1835,最終試練の場所へ向かう,Head to the location of the final test
q60200108_00_1836,最終試練の敵を倒す,Defeat the enemy at the final test
q60200108_00_1837,マスターの拠点で教示を受ける,Receive teachings at the home of the master
