key,old,new
q60300500_00_249,戦技の継承　火竜求道試練１,Skill Augmentation: Fire Dragon Trial I
q60300500_00_249,"新たな戦技の継承を
解放するための試練に挑む",
q60300500_00_2999,試練場所である<STG 1060>に向かう,Head to 試練場所である<STG 1060>
q60300500_00_3000,第一試練の場所へ向かう,Head to the location of the first test
q60300500_00_3210,第一試練の敵を倒す,Defeat the enemy at the first test
q60300500_00_3211,第二試練の場所へ向かう,Head to the location of the second test
q60300500_00_3212,第二試練の敵を倒す,Defeat the enemy at the second test
q60300500_00_3213,最終試練の場所へ向かう,Head to the location of the final test
q60300500_00_3214,最終試練の敵を倒す,Defeat the enemy at the final test
q60300500_00_3215,<STG 443>の<NPC 2800>に報告する,Report to <NPC 2800> in <STG 443>
q60300500_00_3216,<STG 201>の<NPC 1>に新たな戦技解放をしてもらう,
