key,old,new
q60200116_00_97,戦技の継承　シーカー求道試練１,Skill Augmentation: Seeker Trial I
q60200116_00_97,"シーカーの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Seeker tactics,
challenge the trial of the Job Master"
q60200116_00_1850,＜断崖の坑道＞に向かう,"Head to ""Cliff Tunnels"""
q60200116_00_2030,第一試練の場所へ向かう,Head to the location of the first test
q60200116_00_2031,第一試練の敵を倒す,Defeat the enemy at the first test
q60200116_00_2032,第二試練の場所へ向かう,Head to the location of the second test
q60200116_00_2033,第二試練の敵を倒す,Defeat the enemy at the second test
q60200116_00_1851,最終試練の場所へ向かう,Head to the location of the final test
q60200116_00_1852,最終試練の敵を倒す,Defeat the enemy at the final test
q60200116_00_1853,マスターの拠点で教示を受ける,Receive teachings at the home of the master
