key,old,new
q60200109_00_94,戦技の継承　ハンター求道試練2,Skill Augmentation: Hunter Trial II
q60200109_00_94,"ハンターの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Hunter tactics,
challenge the trial of the Job Master"
q60200109_00_1838,＜旧地下実験所＞に向かう,"Head to ""Old Underground Laboratory"""
q60200109_00_2018,第一試練の場所へ向かう,Head to the location of the first test
q60200109_00_2019,第一試練の敵を倒す,Defeat the enemy at the first test
q60200109_00_2020,第二試練の場所へ向かう,Head to the location of the second test
q60200109_00_2021,第二試練の敵を倒す,Defeat the enemy at the second test
q60200109_00_1839,最終試練の場所へ向かう,Head to the location of the final test
q60200109_00_1840,最終試練の敵を倒す,Defeat the enemy at the final test
q60200109_00_1841,マスターの拠点で教示を受ける,Receive teachings at the home of the master
