key,old,new
q60200130_00_157,戦技の継承　ウォリアー求道試練３,Skill Augmentation: Warrior Trial III
q60200130_00_157,"ウォリアーの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Warrior tactics,
challenge the trial of the Job Master"
q60200130_00_2227,＜<STG 872>＞に向かう,"Head to ""<STG 872>"""
q60200130_00_2228,第一試練の場所へ向かう,Head to the location of the first test
q60200130_00_2229,第一試練の敵を倒す,Defeat the enemy at the first test
q60200130_00_2230,第二試練の場所へ向かう,Head to the location of the second test
q60200130_00_2231,第二試練の敵を倒す,Defeat the enemy at the second test
q60200130_00_2232,最終試練の場所へ向かう,Head to the location of the final test
q60200130_00_2233,最終試練の敵を倒す,Defeat the enemy at the final test
q60200130_00_2226,マスターの拠点で教示を受ける,Receive teachings at the home of the master
