key,old,new
q60300000_00_251,ガーデン・エクステンド,Extend Garden
q60300000_00_251,"自室にテラスを解放するための
増築方法についての依頼を受ける",
q60300000_00_3003,作業依頼の方法を決める,Choose the method of the work request
q60300000_00_3004,＜<SQDI NAME>＞を＜<SQDI NUM>＞個、<NPC 1024>に渡す（残り:<SQDI DNUM>）,Deliver <SQDI NAME> x<SQDI NUM> to <NPC 1024> (need: <SQDI DNUM>)
q60300000_00_3227,作業人員を集める（残り３人）,Gather work personnel (3 remaining people)
q60300000_00_3228,作業人員を集める（残り２人）,Gather work personnel (2 remaining people)
q60300000_00_3229,作業人員を集める（残り１人）,Gather work personnel (1 remaining person)
q60300000_00_3230,<STG 211>に向かい作業状況を確認する,Head to <STG 211> and check the work situation
q60300000_00_3226,<STG 200>の<NPC 1024>に報告する,Report to <NPC 1024> in <STG 200>
q60300000_00_3231,改築の準備完了を待つ【待ち時間：3分(現実時間)】,
q60300000_00_3232,<STG 200>の<NPC 1024>に確認する,Confirm with <NPC 1024> in <STG 200>
