key,old,new
q60200106_00_151,戦技の継承　プリースト求道試練３,Skill Augmentation: Priest Trial III
q60200106_00_151,"プリーストの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Priest tactics,
challenge the trial of the Job Master"
q60200106_00_2179,＜<STG 809>＞に向かう,"Head to ""<STG 809>"""
q60200106_00_2180,第一試練の場所へ向かう,Head to the location of the first test
q60200106_00_2181,第一試練の敵を倒す,Defeat the enemy at the first test
q60200106_00_2182,第二試練の場所へ向かう,Head to the location of the second test
q60200106_00_2183,第二試練の敵を倒す,Defeat the enemy at the second test
q60200106_00_2184,最終試練の場所へ向かう,Head to the location of the final test
q60200106_00_2185,最終試練の敵を倒す,Defeat the enemy at the final test
q60200106_00_2178,マスターの拠点で教示を受ける,Receive teachings at the home of the master
