key,old,new
q60200103_00_163,戦技の継承　ファイター求道試練４,Skill Augmentation: Fighter Trial IV
q60200103_00_163,"ファイターの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Fighter tactics,
challenge the trial of the Job Master"
q60200103_00_2267,＜<STG 821>＞に向かう,"Head to ""<STG 821>"""
q60200103_00_2268,第一試練の場所へ向かう,Head to the location of the first test
q60200103_00_2269,第一試練の敵を倒す,Defeat the enemy at the first test
q60200103_00_2270,第二試練の場所へ向かう,Head to the location of the second test
q60200103_00_2271,第二試練の敵を倒す,Defeat the enemy at the second test
q60200103_00_2272,最終試練の場所へ向かう,Head to the location of the final test
q60200103_00_2273,最終試練の敵を倒す,Defeat the enemy at the final test
q60200103_00_2266,マスターの拠点で教示を受ける,Receive teachings at the home of the master
