key,old,new
q60200117_00_98,戦技の継承　シーカー求道試練2,Skill Augmentation: Seeker Trial II
q60200117_00_98,"シーカーの新たな戦術を学ぶため
マスターの試練に挑む","To learn new Seeker tactics,
challenge the trial of the Job Master"
q60200117_00_1854,＜森民の地下道＞に向かう,"Head to ""Forest People's Tunnel"""
q60200117_00_2034,第一試練の場所へ向かう,Head to the location of the first test
q60200117_00_2035,第一試練の敵を倒す,Defeat the enemy at the first test
q60200117_00_2036,第二試練の場所へ向かう,Head to the location of the second test
q60200117_00_2037,第二試練の敵を倒す,Defeat the enemy at the second test
q60200117_00_1855,最終試練の場所へ向かう,Head to the location of the final test
q60200117_00_1856,最終試練の敵を倒す,Defeat the enemy at the final test
q60200117_00_1857,マスターの拠点で教示を受ける,Receive teachings at the home of the master
