key,old,new
TUTORIAL_CATEGORY_17,覚者の基本,The Arisen
TUTORIAL_CATEGORY_8,冒険の基礎知識,Adventuring Basics
TUTORIAL_CATEGORY_15,ジョブの操作と役割,Job Roles
TUTORIAL_CATEGORY_3,クエストのルール,About Quests
TUTORIAL_CATEGORY_12,施設と拠点,Establishments and Locations
TUTORIAL_CATEGORY_4,便利なシステム機能,Menu Functions
TUTORIAL_CATEGORY_18,ポーンの基本,Pawns
TUTORIAL_CATEGORY_19,クラフト手引き,Crafting Basics
TUTORIAL_CATEGORY_20,コンテンツ紹介,Dungeons
TUTORIAL_CATEGORY_21,シナリオ進行,Scenarios
TUTORIAL_CATEGORY_22,サブストーリー,Substories
TUTORIAL_CATEGORY_23,黒呪の迷宮,Bitterblack Maze
TUTORIAL_CATEGORY_24,暗黒の大竜晶破壊戦,
TUTORIAL_CATEGORY_25,ドラゴンアビリティ,Dragon Abilities
