key,old,new
NORMAL_SKILL_COMMAND_03_40,<KC HOLD_BOW>を押す,Press <KC HOLD_BOW>.
NORMAL_SKILL_COMMAND_03_41,弓構え中に<KC SHOOT>を押す,"While aiming, press <KC SHOOT>."
NORMAL_SKILL_COMMAND_03_42,<KC HOLD_BOW>を押す,Press <KC HOLD_BOW>.
NORMAL_SKILL_COMMAND_03_46,弓構え中に<KC CHANGE_MODE>を押す,"While aiming, press <KC CHANGE_MODE>."
NORMAL_SKILL_COMMAND_03_43,<PADM><KC WEAPON_MAIN>を押す<KEYM>構え中に<ICON MOUSE_WHL_4>前後で選択（初期設定の場合）,"<PADM>Press <KC WEAPON_MAIN><KEYM>While aiming, select with <ICON MOUSE_WHL_4> (default setting)</KEYM>."
NORMAL_SKILL_COMMAND_03_44,<PADM><KC WEAPON_MAIN>を押しながら<KC SHOOT>を押す<KEYM>爆矢構え中に<KC SHOOT>を押す,"<PADM>Hold <KC WEAPON_MAIN>, then press <KC SHOOT><KEYM>During Explosive Stance, press <KC SHOOT></KEYM>."
NORMAL_SKILL_COMMAND_03_45,<PADM><KC WEAPON_MAIN>を押す<KEYM>構え中に<ICON MOUSE_WHL_4>前後で選択（初期設定の場合）,"<PADM>Press <KC WEAPON_MAIN><KEYM>While aiming, select with <ICON MOUSE_WHL_4> (default setting)</KEYM>."
NORMAL_SKILL_COMMAND_03_47,<KC ATTACK1>を押す,Press <KC ATTACK1>.
NORMAL_SKILL_COMMAND_03_48,<KC RELOAD>を押す,Press <KC RELOAD>.
NORMAL_SKILL_COMMAND_03_49,<PADM>矢の装填中、特定のタイミングで<KC TOUCH>を押す<KEYM>矢の装填中、特定のタイミングで<KC RELOAD>を押す,"While reloading arrows, press <PADM><KC TOUCH><KEYM><KC RELOAD></KEYM>
with perfect timing."
NORMAL_SKILL_COMMAND_03_50,<KC CHANGE_ARROW>を押す,Press <KC CHANGE_ARROW>.
NORMAL_SKILL_COMMAND_03_60,しがみつき中に<KC ATTACK1>を押す,"While climbing an enemy,
press <KC ATTACK1>."
