key,old,new
NORMAL_SKILL_COMMAND_08_113,<PADM><KC WEAPON_SUB>を押す<KEYM><KC HOLD_BOW>を押して構えてから<ICON MOUSE_WHL_4>で構え切替（初期設定の場合）,"<PADM>Press <KC WEAPON_SUB>.<KEYM>Press and hold <KC HOLD_BOW>, then <ICON MOUSE_WHL_4> (default setting)
to switch stance."
NORMAL_SKILL_COMMAND_08_114,<PADM><KC WEAPON_SUB>を押しながら右スティックを倒す<KEYM>闘波の構え中にマウス移動,"<PADM>Press and hold <KC WEAPON_SUB>, then move the right stick<KEYM>During Seeker Stance, move the mouse</KEYM>."
NORMAL_SKILL_COMMAND_08_115,闘波の構え中に<KC SHOOT>を押す,"During Seeker Stance, press <KC SHOOT>."
NORMAL_SKILL_COMMAND_08_116,敵を狙って集中しジャストタイミングで矢を放つ,"Focus concentration on enemies and fire arrows
with perfect timing."
NORMAL_SKILL_COMMAND_08_117,<PADM><KC WEAPON_MAIN>を押す<KEYM><KC HOLD_BOW>を押して構えてから<ICON MOUSE_WHL_4>で構え切替（初期設定の場合）,"<PADM>Press <KC WEAPON_MAIN>.<KEYM>Press and hold <KC HOLD_BOW>, then <ICON MOUSE_WHL_4> (default setting)
to switch stance."
NORMAL_SKILL_COMMAND_08_118,<PADM><KC WEAPON_MAIN>を押しながら右スティックを倒す<KEYM>助真の構え中にマウス移動,"<PADM>Press and hold <KC WEAPON_MAIN>, then move the right stick<KEYM>During True Aid Stance, move the mouse</KEYM>."
NORMAL_SKILL_COMMAND_08_119,助真の構え中に<KC SHOOT>を押す,"During True Aid Stance, press <KC SHOOT>."
NORMAL_SKILL_COMMAND_08_120,味方を狙って集中しジャストタイミングで矢を放つ,"Focus concentration on allies and fire arrows
with perfect timing."
NORMAL_SKILL_COMMAND_08_121,<KC ATTACK1>を押す,Press <KC ATTACK1>.
NORMAL_SKILL_COMMAND_08_122,<KC CHANGE_ARROW>を押す,Press <KC CHANGE_ARROW>.
NORMAL_SKILL_COMMAND_08_123,<PADM><KC WEAPON_SUB>または<KC WEAPON_MAIN>を押しながら右スティックを倒す<KEYM>闘波／助真の構え中にマウス移動,"<PADM>Press and hold <KC WEAPON_SUB> or <KC WEAPON_MAIN>, then move the right stick<KEYM>During Seeker/True Aid Stance, move the mouse</KEYM>."
NORMAL_SKILL_COMMAND_08_135,しがみつき中に<KC ATTACK1>を押す,"While climbing an enemy,
press <KC ATTACK1>."
NORMAL_SKILL_COMMAND_08_178,<KC RELOAD>を押す,Press <KC RELOAD>.
