key,old,new
CUSTOM_SKILL_NAME_09_105,アルマ・ピラー,Alma Pillar
CUSTOM_SKILL_NAME_09_104,アルマ・ウェイブ,Alma Wave
CUSTOM_SKILL_NAME_09_108,レクス・エレメンタ,Rex Elementa
CUSTOM_SKILL_NAME_09_109,レクス・カタパルタ,Rex Catapulta
CUSTOM_SKILL_NAME_09_107,アルマ・ウィンダス,Alma Windust
CUSTOM_SKILL_NAME_09_106,パイル・バインダ,Pile Binder
CUSTOM_SKILL_NAME_09_110,ドルス・モルサス,Dolus Morsus
CUSTOM_SKILL_NAME_09_111,ゴルダ・アウルム,Golda Aurum
CUSTOM_SKILL_NAME_09_112,アルケム・バースト,Alchemical Burst
CUSTOM_SKILL_NAME_09_113,ドルス・エアリス,Dolus Aeris
CUSTOM_SKILL_NAME_09_114,アルマ・セクタ,Alma Sector
CUSTOM_SKILL_NAME_09_115,レギア・バリアル,Regal Barrier
CUSTOM_SKILL_NAME_09_189,パイル・バインダ 剛,Pile Binder (P)
CUSTOM_SKILL_NAME_09_190,パイル・バインダ 技,Pile Binder (T)
CUSTOM_SKILL_NAME_09_191,アルマ・ピラー 剛,Alma Pillar (P)
CUSTOM_SKILL_NAME_09_192,アルマ・ピラー 技,Alma Pillar (T)
CUSTOM_SKILL_NAME_09_229,アルマ・ウェイブ 剛,Alma Wave (P)
CUSTOM_SKILL_NAME_09_230,アルマ・ウェイブ 技,Alma Wave (T)
CUSTOM_SKILL_NAME_09_231,レクス・エレメンタ 剛,Rex Elementa (P)
CUSTOM_SKILL_NAME_09_232,レクス・エレメンタ 技,Rex Elementa (T)
