key,old,new
NORMAL_SKILL_NAME_09_136,アルケム,Alchemy
NORMAL_SKILL_NAME_09_137,アルケム・ラディウス,Alchemical Radius
NORMAL_SKILL_NAME_09_143,アルケム・デミト,Alchemical Demitto
NORMAL_SKILL_NAME_09_144,アルケム・アンテ,Alchemical Ante
NORMAL_SKILL_NAME_09_138,クラスター,Cluster
NORMAL_SKILL_NAME_09_139,クラスター・マギス,Cluster Magis
NORMAL_SKILL_NAME_09_142,エリクシル,Elixir
NORMAL_SKILL_NAME_09_141,エリクシル・チェンジ,Change Elixir
NORMAL_SKILL_NAME_09_140,アルケム・フーガ,Alchemical Fuga
NORMAL_SKILL_NAME_09_145,レクス・リープ,Rex Leap
NORMAL_SKILL_NAME_09_147,コンクラスター,Concluster
NORMAL_SKILL_NAME_09_148,コンクラスター・マギス,Concluster Magis
NORMAL_SKILL_NAME_09_164,カウンテラ・アウルム,Counterra Aurum
