key,old,new
NORMAL_SKILL_COMMAND_02_24,<KC ATTACK1>を連続して押す,Repeatedly press <KC ATTACK1>.
NORMAL_SKILL_COMMAND_02_25,<KC ATTACK1>後、少し遅らせて<KC ATTACK1>を連続して押す,"After <KC ATTACK1>, delay a moment then
repeatedly press <KC ATTACK1>."
NORMAL_SKILL_COMMAND_02_26,<KC ATTACK2>を連続して押す,Repeatedly press <KC ATTACK2>.
NORMAL_SKILL_COMMAND_02_27,<KC ATTACK2>を連続して押す,Repeatedly press <KC ATTACK2>.
NORMAL_SKILL_COMMAND_02_32,空中で<KC ATTACK1>を連続して押す,Press <KC ATTACK1> while in the air.
NORMAL_SKILL_COMMAND_02_33,空中で<KC ATTACK2>を押す,"While in the air, press <KC ATTACK2>."
NORMAL_SKILL_COMMAND_02_28,<KC WEAPON_SUB>を押す,Press <KC WEAPON_SUB>.
NORMAL_SKILL_COMMAND_02_29,<KC WEAPON_SUB>を押しながら<KC THROW_ROPE>を押す,"Hold <KC WEAPON_SUB>, then press <KC THROW_ROPE>."
NORMAL_SKILL_COMMAND_02_30,<KC ROLLING>を押す,Press <KC ROLLING>.
NORMAL_SKILL_COMMAND_02_31,<KC CATAPULT>を押す,Press <KC CATAPULT>.
NORMAL_SKILL_COMMAND_02_36,<PADM>空中で壁に対して逆に左スティックを倒しながら<KC JUMP>を押す<KEYM>空中で壁に対して逆に移動キーを押しながら<KC JUMP>を押す,"Press <PADM><KC JUMP><KEYM><KC JUMP></KEYM> while holding the <PADM>left stick<KEYM>movement key</KEYM>
opposite a wall while in the air."
NORMAL_SKILL_COMMAND_02_37,空中で<KC JUMP>を押す,"While in the air, press <KC JUMP>."
NORMAL_SKILL_COMMAND_02_38,しがみつき中に<KC ATTACK1>を連続して押す,"While climbing an enemy,
repeatedly press <KC ATTACK1>"
NORMAL_SKILL_COMMAND_02_39,しがみつき中に<KC ATTACK1>を連続して押す,"While climbing an enemy,
repeatedly press <KC ATTACK1>"
