key,old,new
NORMAL_SKILL_INFO_02_24,ダガーによる連撃を繰り出す,Perform consecutive dagger attacks.
NORMAL_SKILL_INFO_02_25,攻撃範囲の広い回し蹴りを連続して繰り出す,Perform a wide range of consecutive kicks.
NORMAL_SKILL_INFO_02_26,"ダガーによる素早い連続斬りを繰り出す
ボタンの連打で攻撃回数が増加する
<COL ffdc78>LV UPでより攻撃回数が増加する
＜阿修羅斬り＞に進化</COL>","Perform a series of quick dagger slashes.
The number of attacks rises with consecutive button presses.
<COL ffdc78>LV UP: Further increases the number of attacks.
Evolves into (Hundred Kisses).</COL>"
NORMAL_SKILL_INFO_02_27,"ダガーによるさらに高速の連続斬りを繰り出す
ボタンの連打で攻撃回数が増加する","Perform a faster series of quick dagger slashes.
The number of attacks rises with consecutive button presses."
NORMAL_SKILL_INFO_02_32,空中でダガーによる連撃を繰り出す,Perform consecutive dagger slashes while in the air.
NORMAL_SKILL_INFO_02_33,"空中でダガーによる回転攻撃を繰り出す
高所から行うことで威力が上昇し気絶させやすくなる","Perform a continuous somersault in the air with daggers
extended. When performed from a high place, the damage increases and it is
easier to stagger enemies."
NORMAL_SKILL_INFO_02_28,"シーカーロープを構えて狙いをつける
空中でも発動可能","Hold the Seeker Rope and take aim.
Can be activated even while in the air."
NORMAL_SKILL_INFO_02_29,"構えたシーカーロープを狙った対象に放つ
空中でも発動可能","Throw the seeker rope towards the target aimed at.
Can be activated even while in the air."
NORMAL_SKILL_INFO_02_30,身を跳び退かせ、敵の攻撃を避ける,Duck and roll to avoid an enemy attack.
NORMAL_SKILL_INFO_02_31,"腰を落とした姿勢で構え、
近接してきた仲間を上方に放りあげる","Hold yourself in a crouched position, and toss
nearby allies into the air."
NORMAL_SKILL_INFO_02_36,空中で壁蹴りを行い、より遠方にジャンプする,"Kick off the wall while airbone, propelling yourself
to further distances."
NORMAL_SKILL_INFO_02_37,ジャンプ中、再度ジャンプを行う,"While jumping, perform a double jump."
NORMAL_SKILL_INFO_02_38,"しがみついた状態から、素早い連続斬りを繰り出す
ボタンの連打で攻撃回数が増加する
<COL ffdc78>LV UPでより攻撃回数が増加する
＜大乱斬り＞に進化</COL>","While climbing an enemy, perform a series of quick dagger slashes.
The number of attacks rises with consecutive button presses.
<COL ffdc78>LV UP: Further increases the number of attacks.
Evolves into (Hundred Kisses).</COL>"
NORMAL_SKILL_INFO_02_39,"しがみついた状態から、
より素早い連続斬りを繰り出す
ボタンの連打で攻撃回数が増加する","While climbing an enemy, perform a series of quick dagger slashes.
The number of attacks rises with consecutive button presses."
