key,old,new
CUSTOM_SKILL_NAME_07_80,突き上げ斬り,Upward Strike
CUSTOM_SKILL_NAME_07_82,魔人駆け,Savage Lunge
CUSTOM_SKILL_NAME_07_81,柄打ち,Pommel Strike
CUSTOM_SKILL_NAME_07_83,かわし斬り,Escape Slash
CUSTOM_SKILL_NAME_07_84,大輪斬,Spark Slash
CUSTOM_SKILL_NAME_07_85,魔人崩し,Devil Burst
CUSTOM_SKILL_NAME_07_87,天衝刃,Heaven Thrust
CUSTOM_SKILL_NAME_07_86,無心斬,Clarity
CUSTOM_SKILL_NAME_07_90,凌魔の身構え,Defensive Stance
CUSTOM_SKILL_NAME_07_89,大風車斬り,Great Windmill
CUSTOM_SKILL_NAME_07_91,飛龍突,Flying Dragon Crash
CUSTOM_SKILL_NAME_07_88,殲魔剣風斬,Annihilator's Wind Slash
CUSTOM_SKILL_NAME_07_139,大牙抉り,Great Gouging Fang
CUSTOM_SKILL_NAME_07_140,地衝牙,Earthquake Fang
CUSTOM_SKILL_NAME_07_180,魔人駆け 剛,Savage Lunge (P)
CUSTOM_SKILL_NAME_07_181,魔人駆け 技,Savage Lunge (T)
CUSTOM_SKILL_NAME_07_182,柄打ち 剛,Pommel Strike (P)
CUSTOM_SKILL_NAME_07_183,柄打ち 技,Pommel Strike (T)
CUSTOM_SKILL_NAME_07_225,かわし斬り 剛,Escape Slash (P)
CUSTOM_SKILL_NAME_07_226,かわし斬り 技,Escape Slash (T)
CUSTOM_SKILL_NAME_07_227,大輪斬 剛,Spark Slash (P)
CUSTOM_SKILL_NAME_07_228,大輪斬 技,Spark Slash (T)
