key,old,new
NORMAL_SKILL_COMMAND_07_103,<KC ATTACK1>を連続して押す,Repeatedly press <KC ATTACK1>.
NORMAL_SKILL_COMMAND_07_104,<KC ATTACK1>後、少し遅らせて<KC ATTACK1>を連続して押す,"After <KC ATTACK1>, delay a moment then
repeatedly press <KC ATTACK1>."
NORMAL_SKILL_COMMAND_07_105,<KC ATTACK2>長押し後、離すと発動,Hold <KC ATTACK2> for a moment then release.
NORMAL_SKILL_COMMAND_07_106,<KC ATTACK2>長押し後、離すと発動,Hold <KC ATTACK2> for a moment then release.
NORMAL_SKILL_COMMAND_07_107,<KC AVOID>を押す,Press <KC AVOID>.
NORMAL_SKILL_COMMAND_07_108,<KC CATAPULT>を押す,Press <KC CATAPULT>.
NORMAL_SKILL_COMMAND_07_109,空中で<KC ATTACK1>を押す,"While in the air, press <KC ATTACK1>."
NORMAL_SKILL_COMMAND_07_110,空中で<KC ATTACK2>を押す,"While in the air, press <KC ATTACK2>."
NORMAL_SKILL_COMMAND_07_111,吹き飛ばされ中に<KC JUMP>を押す,"While being knocked away, press <KC JUMP>."
NORMAL_SKILL_COMMAND_07_112,しがみつき中に<KC ATTACK1>長押し後、離すと発動,"While climbing an enemy,
hold <KC ATTACK1> for a moment then release."
