key,old,new
CUSTOM_SKILL_NAME_03_32,連なり射ち,Threefold Arrow
CUSTOM_SKILL_NAME_03_37,貫き射ち,Puncture Dart
CUSTOM_SKILL_NAME_03_33,扇射ち,Triad Shot
CUSTOM_SKILL_NAME_03_34,仕込み爆音矢,Flying Din
CUSTOM_SKILL_NAME_03_36,降らし射ち,Cloudburst Volley
CUSTOM_SKILL_NAME_03_38,渦巻き射ち,Whirling Arrow
CUSTOM_SKILL_NAME_03_39,紅蓮爆矢,Crimson Arrow
CUSTOM_SKILL_NAME_03_35,剛力射ち,Full Bend
CUSTOM_SKILL_NAME_03_42,逆縮地,Backward Retreat
CUSTOM_SKILL_NAME_03_40,降らし爆炎矢,Explosive Arrow Volley
CUSTOM_SKILL_NAME_03_41,矢継ぎ嵐,Storm Arrow
CUSTOM_SKILL_NAME_03_43,鬼神射ち,Demon Arrow
CUSTOM_SKILL_NAME_03_131,天穹爆矢,Sky Burst Shot
CUSTOM_SKILL_NAME_03_132,穿ち接射,Combined Pierce Shot
CUSTOM_SKILL_NAME_03_162,連なり射ち 剛,Threefold Arrow (P)
CUSTOM_SKILL_NAME_03_163,連なり射ち 技,Threefold Arrow (T)
CUSTOM_SKILL_NAME_03_164,渦巻き射ち 剛,Whirling Arrow (P)
CUSTOM_SKILL_NAME_03_165,渦巻き射ち 技,Whirling Arrow (T)
CUSTOM_SKILL_NAME_03_197,剛力射ち 剛,Full Bend (P)
CUSTOM_SKILL_NAME_03_198,剛力射ち 技,Full Bend (T)
CUSTOM_SKILL_NAME_03_199,降らし爆炎矢 剛,Explosive Arrow Volley (P)
CUSTOM_SKILL_NAME_03_200,降らし爆炎矢 技,Explosive Arrow Volley (T)
