key,old,new
NORMAL_SKILL_COMMAND_01_4,<KC ATTACK1>を連続して押す,Repeatedly press <KC ATTACK1>.
NORMAL_SKILL_COMMAND_01_5,<KC ATTACK1>後、少し遅らせて<KC ATTACK1>を連続して押す,"After <KC ATTACK1>, delay a moment then
repeatedly press <KC ATTACK1>."
NORMAL_SKILL_COMMAND_01_13,<KC ATTACK2>長押し後、離すと発動,Hold <KC ATTACK2> for a moment then release.
NORMAL_SKILL_COMMAND_01_14,<KC ATTACK2>長押し後、離すと発動,Hold <KC ATTACK2> for a moment then release.
NORMAL_SKILL_COMMAND_01_18,空中で<KC ATTACK1>を押す,"While in the air, press <KC ATTACK1>."
NORMAL_SKILL_COMMAND_01_19,空中で<KC ATTACK2>を押す,"While in the air, press <KC ATTACK2>."
NORMAL_SKILL_COMMAND_01_15,<KC WEAPON_SUB>を押す,Press <KC WEAPON_SUB>.
NORMAL_SKILL_COMMAND_01_16,敵の攻撃を引きつけて<KC WEAPON_SUB>を押す,"Just as an enemy attacks,
press <KC WEAPON_SUB>."
NORMAL_SKILL_COMMAND_01_17,<KC CATAPULT>を押す,Press <KC CATAPULT>.
NORMAL_SKILL_COMMAND_01_22,吹き飛ばされ中に<KC JUMP>を押す,"While being knocked away, press <KC JUMP>."
NORMAL_SKILL_COMMAND_01_23,しがみつき中に<KC ATTACK1>を押す,"While climbing an enemy,
press <KC ATTACK1>."
