old,new
"お、キミが来るのを待ってたよ！
《第一防衛区画》の調査に出した斥候が
今さっき戻って来てね",
"ボクらが与えた損害は相当なものだったようだ
残る《第一の門》にはほとんど戦力が
残されていないことが分かった",
"《第一防衛区画》を奪還する絶好のチャンスなんだ！
是非キミの力を借りたい！",
"そう言うと思って待っていたのさ！
さ、善は急げだ
準備ができ次第出発するよ！",
"今回は《第一の門》への強襲作戦だからね
キミのポーン達の参戦も大歓迎さ！",
"さて、いよいよ城外の奪還作戦の最初の山場だ
とは言っても、敵はもうかなり弱ってるからね",
"苦戦はしないと思うが油断は禁物
さ、行こうか！",
出発する,Depart
ちょっと待って,Wait a little
"今回は《第一の門》へ直接乗り込む！
到着したらすぐに戦闘だ、行くぞ！",
"キミって意外と慎重さんなんだね！
悪いことではないが、時には勢いも必要さ！
準備ができたら声をかけてくれ",
よし！　《第一の門》は制圧したぞ！,
"これまでの積み重ねの成果が出すぎて
やや拍子抜けなところもあったが――",
"区画を１つ奪還できたことは
解放軍にとっては大きな一歩だ！",
"ありがとう！
さ、一旦城に戻ろう
兵にここの防衛を任せる準備も必要だ",
"《第一防衛区画》の奪還に
力を貸してくれてありがとう",
"百聞は一見に如かず――
キミのその力は、本当にすばらしい",
"ボクは、ただ強いことが“力”だとは思わない
重要なのはその“使い方”だ",
"そしてキミなら――
正しいことにその力を使えると信じているよ",
"これからも、我々の――
アッカーシェランの人々のために
その力を貸してもらいたい",
"お、キミが来るのを待ってたよ！
《第一防衛区画》の調査に出した斥候が
今さっき戻ってきてね",
"ボクらが与えた損害は相当なものだったようだ
《第一の門》に残っていた残党も片付けたし
他の区画からの侵攻の気配もない",
"この隙に《第二防衛区画》への
足掛かりを探したくってね
キミにも是非一緒に来て欲しい",
"今回は、特に戦闘が起きることもないだろう
敵も、予想外のことが起きて慌ててるのか
今のところ目立った動きはない",
声をかけてくれたら出発するよ,
"よし、それじゃあひとつ
《第二防衛区画》へ通じる城門の様子でも
見に行くとするか",
出発する,Depart
ちょっと待って,Wait a little
"ま、特に何もないと思うし
気楽に行こう",
"うーむ、当然だけど
こちらから門を開けることはできない
そのために作った防衛設備だからね！",
"まぁ、奴らも追い込まれてるし
ここをわざわざ開けたりはしないだろうけど",
"とは言えだ、ボクらはこの壁の向こう側へ行き
そこを取り戻さなければならない",
"少し考えがある――
次の作戦が決まるまで
潜入任務は一時おあずけかな！",
さ、城へ戻ろう,
