old,new
なぁ、相棒――少し時間はあるか？,
"明日は、<STG 473>に押し入り
俺たちの手でヤツを縛り上げる――
<NPC 681>と直接対峙する、いわば革命の日だ",
"だから、最後の集会を開こうと思ってな
決起会というほどおおげさなものじゃないんだが――",
"今回の立役者であるお前が来てくれれば
みんなも喜ぶだろうよ",
"ありがとうな――
それじゃ、始めても良いタイミングで教えてくれ",
みんな、今か今かと待ち侘びてるぞ,
"それじゃ――
始めてもいいか？",
はい,Yes
いいえ,No
そうか――,
"急かすつもりはないが
みんなお前を待ち侘びてるぞ",
仲間たちとはもう話したのか？,
それとも――お開きにするか？,
まだ続ける,Continue on
会を終了する,
"おい、覚者――
お前にはまだちゃんと礼を言っていなかったな",
"ここまで、協力してくれてありがとう
正直、初めて会った時お前を助けたのは――
単に解放軍の英雄として利用価値があると
思ったからなんだ",
"だが、今は助けてよかったと心から思う
と言っても、お前に助けなんて
必要なかったかもしれんがな",
"誰かをこんな風に信じられるのなんて、久しぶりなんだ
――本当に、10年ぶりくらいか
背中を預けられる仲間がいるってのは、良いもんだな",
"――ゴホン
ま、とにかく明日は頑張ろうぜ、相棒
ナヴィドの悪事を暴いて――今までの償いをさせるんだ",
――なんだ,
"俺とばかり話してないで
他の仲間たちと話して来いよ",
"これ以上クサい台詞を期待しても無駄だぞ
もう言わないからな――",
"今日は付き合ってくれて、本当にありがとう
みんな喜んでいたぜ
それから明日は――",
"――いや
いまさら、言う必要はないな
最後まで戦い抜くだけだ",
――――,
――それじゃあ、また明日な,
"あら、覚者さま～
なんでしょう？
わたしとお話ししてくださるんですか？",
"――もう本当に、覚者さまに
レジスタンスに誘われなかったら
どうなってたか、考えるのも恐ろしいです",
"オーク共なんて、斬り捨てれば終わりですけれど
人間はそうもいきませんからね～
特に、<NPC 681>さまの治めるメガドでは――
獄死なんて、ぞっとします",
"――――ところで、覚者さまは
どうしてレジスタンスに入られたんです？",
"ま、覚者さまくらいの方なら
“正義のため！”――なぁんて言っても
恰好が付いちゃいますね～",
"――そういえば、メフィスさんは
どうしてレジスタンスをやっているのでしょう？
聞いたところで教えてくれなさそうですけど――
覚者さまなら教えてくれるかもしれませんね～",
"うふふ――
聞けたら、ぜひわたしにも
教えてくださいね！",
"ところで、<NPC 691>ってもともと
覚者さまと敵対する憲兵だったって本当ですか？
あの人の言うこと、信用ならないから～",
"尋問もされたとか聞きましたけど
――何したんですか？
歯とか抜いたんですか？
爪とか剥がしたんですか？？",
"こんばんは、覚者さん
明日は頑張りましょうね！",
"<NPC 681>侯爵はきっと命を奪う気――で
向かってきますよね
なんだか、相手が人間だと思うと
戦うって実感があんまりなくて――",
"――こんな甘いこと言ってられないな！
覚者さんと一緒にここまでやってきたんだ
全力で戦って、できるだけ怪我しないで
帰らないと――姉さんたちが心配するし",
"メフィスさんにも、心配かけちゃうし
――ここだけの話だけど、メフィスさんって
ものすごく心配性なんですよ",
"カレンさんや<NPC 691>さんにも
危険には近寄らないよう、毎日言い聞かせてるし
勧誘してきたのはメフィスさんたちなのに
仲間にならないで欲しそうな感じで――",
"ま、悪い人じゃないってことですよ！
そんなの覚者さんが
一番分かっているでしょうけど――",
"最近、夜遅く出かけていることが
周りの人たちに知られちゃって――
怪しまれてるんですよね",
"誤魔化さなきゃいけないのも、今日までです！
<NPC 681>を倒して
平穏な日常と信頼を取り戻しましょう！",
"覚者さん――ご存知です？
ジャンのこと――",
"ジャンが捕まってしまうなんて
いったいどうしてそんなことに――
これも<NPC 681>さまの思惑なんでしょうか？",
"絶対に許せません！
<NPC 681>さま――いえ、<NPC 681>
絶対に倒さなければ――！",
"あぁ――覚者さん
すまねぇが、騒ぐ気になれないんだ",
"親父が、急にいなくなっちまった
近所の人の話だと
憲兵どもに捕まっちまったって――",
"くそ、なんでなんだよ――なんで急に！
絶対助け出してやるからな",
あぁ、覚者さん聞いてよ！,
"<NPC 698>さん、覚えてる？
この間、会いに行ってもいなかったから
周りの人に聞いてみたら――",
"憲兵たちに捕まっちゃったんですって――
一体どうして？
あの人は何も悪いことしてないのに！",
酷いわ――絶対に許せない――,
"あぁ、覚者さん！
ごめんなさいね、<NPC 691>さんが
目を離した間に飲みすぎちゃったみたいで――",
"――覚者さんはどう？
楽しんでるかしら？
それとも、明日のことを考えているの？",
"私はお留守番になっちゃうけど――
戦えるみんなは明日、命を賭けた決戦なのよね",
"――私、覚者さんとみんなにとっても感謝してるの
集会所で尋問の跡を掃除したり
ドキドキしながら街で聞き込みをしたり――
酒場の店員のままじゃ、絶対できない経験だもの",
"覚者さんが誘ってくれなかったら、きっと
閉鎖的なメガドを仕方なく
受け入れていたと思うし――",
"こんなに熱い気持ちに出会うことも
なかったと思うわ
ありがとね、覚者さん",
"きっと、メフィスさんも同じ気持ちだと思うな
なんだか最近表情が柔らかくなってきたし――
覚者さんのおかげかもね？",
"そういえば、メフィスさんって
たまーに酒場にいるのを見かけてたけど
一体どんな仕事をしていたのかしら？",
"あっ！
べ、別に気になっている訳じゃ――
――いや、気にはなるけど――",
"――――なんでもないの！
気にしないで！",
"気合入った顔付きしてるな！
――俺も明日に備えて
ナイフを研ぎ直してきたところだけどよ",
"しっかし、<NPC 681>を倒した後
レジスタンスは解散しちまうのか？
まぁ、そのための秘密結社だもんな",
"そうなったら、俺はどうするかな――
元通り盗賊として生きていこうか
それともメガドで人生やり直してみるのもいい
知り合いも増えたことだしよ",
"覚者さん、アンタはどうするんだ？
生きて<NPC 681>の野郎を倒すのは当然として――
今まで通り、レスタニアの覚者として
魔軍をぶっ倒し続けてくれるのか？",
"――そういや、メフィスの奴はどうするんだろうな
アイツ、あんまり自分のこと話さないけど
<NPC 681>打倒に相当入れ込んでるだろ？",
"何か個人的な恨みでもあんのかねぇ？
聞いたところで
簡単に答える奴じゃないだろうけどさ",
"ま、覚者さん――奴もアンタを
信頼してるのは間違いなさそうだ
これからも、仲良くしてやってくれよ",
"<NPC 681>のやつを倒したらさ
盗賊の俺が協力したってこと、広めてくれよ",
"俺が出店に近付くだけで睨み付けるヤツ
まだいるんだよな――
仕事以外の盗みはしないってのによ",
"へへ――覚者さぁん、何してんだよ
俺と喋ろうぜぇ～",
"俺さぁ、覚者さんにされたこと――
もうぜーんぜん、怒ってねえから！
むしろ感謝してんだよ、ホントに！",
"俺さぁ、もともと王国軍に入ろうとしてたんだよ
憲兵隊じゃなくてさ！
でも――メガドが急に落ちちまっただろ？
それで兵士がたくさん死ぬのを見てさぁ",
"急に親父のことが頭に浮かんでよぉ――
そこで急に命が惜しくなって
やっぱり憲兵隊だー！　っつって
親父にろくに相談せずに入っちまったんだわ",
"今まで大した親孝行もできなかったから
これで稼いだ金で、親孝行だ！
――と思ってたんだけどな
危うく、人生最大の親不孝をするところだったぜ",
"――ま、人生いつでもやり直せるってことだな
陰気臭い顔したメフィスにも伝えといてくれよ！",
――――,
"――――
――",
"――――
――ZZZZZZZ",
"――あぁ、覚者クン
こんばんは",
"僕のことは気にしないでくれて結構さ――
こういう席は苦手なんだ
君も、僕の所にくるなんてもの好きだね",
"あのさ、今だから言うけど――
レジスタンスに僕が入って、迷惑だったかな？
確かにオークの文書の解読は手伝ったけど――
あれから僕の知識が役立ったことなんて無いだろ",
"――あぁ、僕のことなんて考えたことも
なかったって顔だな
そうだろうと思ってたよ",
"でも、まぁさ――勝手かもしれないけど
レジスタンスに入って、救われた部分もあるんだ
第一に、お酒を控えるようになったし
――償っている気分になれるんだ",
