old,new
"あ、隊長！
いいところに来たね！",
"実は、たった今いい作戦を思いついてね
城の兵たち何人かに頼みたいことがあるんだ",
"でも、この展望城――
城の人間が迷うくらい広くて複雑だからね
人探しも大変なんだ",
"ボクが作戦を忘れないうちに
急いで探したいんだけど
隊長も手伝ってくれないかな？",
"ありがとう！
やはり、いつだって頼れるのは隊長だけさ！",
"僕が探している兵たちは――
<STG 451>のどこかにいるはずさ",
"あぁ！　早くしないと
さっき思いついたばかりの作戦を
もう忘れてしまいそうだ！",
急いで探す,
――少し待ってほしい,...I want to wait awhile
"よし！　早速兵たちを探そう！
どこにいるか分からないから
周囲をよく見ながら探さないとね！",
さぁ、時間との勝負だ！　隊長！,
"いやぁ、危うく全部忘れるところだったよ
あんな作戦、もう二度と思いつけないと思ったからね！
ありがとう隊長！",
"あんな――あれ？
ええっと、確かなんか作戦が――あって
それが――どうとか――",
隊長！,
"安心したら、きれいサッパリ忘れてしまったよ！
こいつはケッサクだね！",
あっ,
あっはっ,
あっはっはっ,
あっはっはっはっ！,
"あれ――隊長――
ボクたち、今なにしてるんだっけ？",
"そもそも、なんで隊長がここに？
おかしいな、まったく思い出せないぞ",
"しかたない、一旦キャンプに戻ろう
お気に入りのオブジェを眺めていれば
そのうちきっと思い出すさ！",
隊長！　忘れないうちに早く探そう！,
なんとか間に合ったよ！　ありがとう隊長！,
やばい――やばいぞ隊長！　記憶が薄れてきた！,
隊長――どうやら、間に合わなかったようだ――,
"よし、<STG 451>で待ち合わせをしよう！
ボクもすぐに行くよ！",
あ――,
"隊長、ボクの記憶は
ちょっと待てなかったようだ！",
"すまないが、また思い出した頃に
よろしく頼んだよ！",
"探してる兵たちは、皆<STG 451>にいるが
どこにいるか分からないから
周囲をよく見ながら探さないとね！",
"一歩進めば作戦を１つ忘れてしまいそうだ！
さ、急いで探しに行こう！",
"よし、<STG 451>で待ち合わせをしよう！
ボクもすぐに行くよ！",
"はぁ――妙な作戦だが――
言いたいことはわかった",
"まぁ任せとけよ
“見分け方”なら大丈夫だ",
"俺たちにとって、大事なのは作戦の内容じゃない
“ソネル様が考えた作戦”っていう
事実だけなんだ",
"その事実さえあれば――
俺たちがそれを実行することが
解放軍の勝利へ繋がるんだって
信じられるからな",
"これはまたすごい作戦ですね
さすがはソネル様！",
"わかりました――
そこら中の、ありとあらゆる“わら”に潜って
かき集めてきます",
"“わら”がたくさんある場所は
いくつか心当たりがありますから
仲間をかき集めて探しますよ",
"ソネル様の作戦に疑問を持つ兵などおりません
そうやってここまで戦ってきたのですから",
聞いただけで鳥肌が立ちそうな作戦ですね！,
"ただ私、ちょっとあの見た目が苦手なんです――
でも、なんとかがんばって集めたいと思います！",
"だだ、だいじょうぶです！
直接見ないようにすれば――",
"でも、それじゃあ
さすがに危ないでしょうか――",
なにやらソネル様の様子が変なんだ,
"理由を聞いても
「これ以上話すとキミのことから忘れそうだ」
とおっしゃるばかりで、俺にはどうにも――",
"すまないけど、ソネル様の様子を
見てきてもらえないか？",
"なるほど、そういうことだったのか！
無事に事が済んで良かったよ",
"まぁ、作戦については
指示を受けた兵たちがなんとかするだろう",
