old,new
"やぁ、キミか！
この間の潜入任務のときは助かったよ",
"敵戦力の現状も目の当たりにしたし
《第一防衛区画》の攻略を進めないとね",
"もちろん！
今回もキミの席は空けてあるから
心配は無用さ！",
受注キャンセル時会話（仮）,
"ようし、まだまだやることはたくさんあるが
まずは奴らの戦力を削ることが先決だ",
"潜入の準備はできている
戦いの方は――まだちょっと遠慮したいけどね",
さて、今回はどうするかな――,
《兵舎》を攻略する,"Capture ""Barracks"""
《集会場》を攻略する,"Capture ""Meeting Spot"""
準備に戻る,Return to preparation
"《兵舎》は敵の寝床のようだね
兵隊にとって“睡眠”は重要だ",
"どんなに屈強なオークと言えど――
快適な睡眠なくして
最大限の力は発揮できないだろう",
"作戦のポイントはそこにある
さぁ、行こう！",
"《集会場》は敵が多く集まる場所だ
危険ではあるが、戦力を一気に削るチャンスが
どこかにあるはずだ",
"潜入し、その糸口を探す
さぁ、行こう！",
"この潜入任務では、ボクとキミの二人だけだ
他に頼れる者はいない
しっかり準備してきてくれよ",
"よし――敵の気配はない
今のうちに、すばやく行動に移ろう",
"ここにある３つのテントそれぞれに
ボクが“ちょっとした細工”を施す",
"平たく言えば――
“寝心地を悪くしてオークくんの睡眠を妨害する”
という、とてもシンプルな作戦さ",
"兵士にとって、睡眠不足は大敵だからね
地味だけど、確実に戦力を削れること間違いなし！
というわけさ",
"テントの細工はボクが担当する
昨晩「どうすれば寝心地が悪くなるか」を考えるのが
あまりに楽しくて、ちょっと寝不足気味だけどね",
"そうそう、重要なことを言い忘れていた
ボクは１つのことに集中してると
周りのことはまったく見えなくてね",
"キミは、敵が来たらボクの所へ来て知らせて欲しい
近づいて話しかけてくれれば、テントの中に隠れるよ",
"隠れている間は当然細工はできない
安全を確認したら、またボクにタッチしてくれ
テントの外に出て、細工を再開するのでね",
"それと、もう一つ頼みたいことがあるんだ
向こうで話そう",
"テントの細工はボクに任せてくれ
《生乾きの布》を探すのは、キミに任せるとしよう",
"よしよし、いいかい？
昨晩いろいろと考えていたのだが――",
"《生乾きの布》――
こいつに可能性を感じるんだよね
ボクの中で“使い方”のイメージはすでにある",
"とにかく、近くにある“布”を探して
使えそうなものがあれば持って来て欲しい",
"オークくんが巡回してることもあるだろうから
見つからないように気をつけてくれ",
"もちろん、ボクのことも気にかけてくれよ！
どちらかが見つかっても、戦闘は避けられないからね",
それじゃあ、作戦開始だ！,
"よし、小さいテントはこんなもんかな！
キミが持って来た“アレ”がいい仕事をしたよ
まぁ、詳しくは聞かない方がいいだろうね！",
さて、今のところ敵の姿はないようだが――,
《兵舎》に残って作戦を続ける,"Remain in ""Barracks"" and continue the tactics"
《第一の門》を攻略する,"Capture ""First Gate"""
撤退して成果を確認する,Withdraw and review results
"そうだね、もう少しだけ粘ろう！
次は――あの中くらいのテントにしよう",
"要領は先ほどと同じだ
どれどれ、まずは“寝床チェック”を――",
"ちょうどボクも、同じことを考えていたところさ！
これまでの作戦の成果で十分弱体化されていれば
少数の戦力でも勝てる見込みはある",
さ、気を引き締めて行こう！,
"そうだね、確かに無理は禁物だ
この作戦は少しずつの積み重ねが重要だからね
今回はこれで引き上げるとしよう",
"テントの細工はボクに任せてくれ
今必要なのは《オオワラカミツキ》だ
“わら”の中を探すといい",
"よしよし、いいかい？
これはさっき“わら”に突っ込んでいて
思いついたんだけど――",
"《オオワラカミツキ》――
こいつが効果的だと思うんだよね
“使い方”のイメージがどんどん膨らんでいる",
"え！知らないのかい？！
《オオワラカミツキ》を！
ここアッカーシェランじゃおなじみのヤツさ",
"そうだな――
そいつは“わら”の中でよく見かけるが
良く似た種がいるから注意が必要だ",
《ワラカミツキモドキ》,
"《ワラカミツキモドキ》
《ニセワラカミツキ》",
"《ワラカミツキモドキ》
《ニセワラカミツキ》
《ワラカミツキダマシ》",
"こいつらではダメだ
なんていうか――
その時の“インパクト”が今ひとつでね！",
"必要なのは本家本元の
《オオワラカミツキ》さ！
大丈夫、実際見れば一発でわかるよ",
"もちろん、ボクのことも気にかけてくれよ！
どちらかが見つかっても、戦闘は避けられないからね",
それじゃあ、作戦開始だ！,
"よし、中くらいのテントはこんなもんかな！
キミが持って来た“アレ”がね――
いやいや、この話は後にしよう",
さて、今のところ敵の姿はないようだが――,
《兵舎》に残って作戦を続ける,"Remain in ""Barracks"" and continue the tactics"
《第一の門》を攻略する,"Capture ""First Gate"""
撤退して成果を確認する,Withdraw and review results
"そうだね、もう少しだけ粘ろう！
最後は――いよいよあの一番大きなテントだ",
"要領は先ほどと同じだ
どれどれ、まずは“寝床チェック”を――",
"ちょうどボクも、同じことを考えていたところさ！
これまでの作戦の成果で十分弱体化されていれば
少数の戦力でも勝てる見込みはある",
さ、気を引き締めて行こう！,
"そうだね、確かに無理は禁物だ
この作戦は少しずつの積み重ねが重要だからね
今回はこれで引き上げるとしよう",
"テントの細工はもちろんボクがやる
《熟成爆弾カボチャ》、こいつを探して来てくれ",
"よしよし、いいかい？
これは試してみる価値はあると思うんだが――",
"《熟成爆弾カボチャ》――
こいつの存在は無視できないね！
たまに自分の想像力が恐ろしくなるくらいさ",
"え？　さすがにこんなとこに
そんなものあるわけないって？",
"実はね――
作戦の一環として何日か前に
いくつか展望城から投げ込んでおいたのさ！",
"ボクが扉越しにこの耳で集めた情報から
やつらは“カボチャが嫌い”と踏んでいてね
この日のために準備をしておいた",
"おそらくだけど――
この辺りに落ちたはずだからさ
探して来ておくれよ！",
"いつも通り、オークの巡回には注意してくれ
それじゃあ、作戦開始だ！",
"よしよし！　万事、うまくいったぞ！
すべてのテントへの細工が完了さ！
これでまた、奴らの戦力は弱体化される",
"そろそろ城へ帰還する頃合いだが
さて、どうしたものか――",
帰還して成果を確認する,Return and review results
《第一の門》を攻略する,"Capture ""First Gate"""
"今回は十分な成果を出せたし
この作戦は少しずつの積み重ねが重要だからね
さぁ、城へ戻ろう！",
"ちょうどボクも、同じことを考えていたところさ！
これまでの作戦の成果で十分弱体化されていれば
少数の戦力でも勝てる見込みはある",
さ、気を引き締めて行こう！,
"今回の《兵舎》の攻略はこれで完了だ
少しずつではあるが、敵の戦力も弱体化してきている
この調子でよろしく頼むよ！",
"《集会所》は、この《第一防衛区画》の中で
最も防備が手厚い",
"だからこそ、ここを攻略することは
大きな意味がある",
"もちろん正面突破は不可能だから
潜入しながら何か作戦を立てるしかないな",
"櫓に見張りのオークもいるし
ここは固まって動くと却って目立ってしまう",
"キミは自分のタイミングで潜入してくれ
ボクは、ボクなりの方法で潜入を試みる",
"この奥に同志らしき姿があるが、見えるかい？
彼の身形、解放軍の兵士だ
なんとか接触できればいいのだが――",
"キミは自分のタイミングで潜入してくれ
ボクは、ボクなりの方法で潜入を試みる",
"この奥に同志らしき姿があるが、見えるかい？
彼の身形、解放軍の兵士だ
なんとか接触できればいいのだが――",
早く探ってきてくれよ（仮）,
"ここには誰もいないよ！
他の“わら”をあたってくれたまえ！",
