old,new
"今日も引き続き、<NPC 681>の元へ
《潜入調査》を頼む",
"ヤツはお前を信頼しているような面をしているが
腹の底では邪魔だと思っていることを忘れるな
特に、憲兵には用心しろ――",
準備ができたら、声をかけてくれ,
"さて、それじゃ――
昼の《潜入調査》を開始するか？",
はい,Yes
いいえ,No
"十分な準備をしておけ
場合によっては戦闘の可能性もある",
"よし、分かった
<STG 473>までの近道を教えてやろう
それから、これは大事なことだが――",
"この任務中に<COL ff2600>《リム転移》を行うと
任務領域範囲外へ出たことになり、任務は失敗する </COL>
目立つ行動は避ける必要があるんだ――
気を付けてくれ ",
"だが、<COL ff2600>任務を中断したいときは例外だ
覚者の力を使って、自力で帰ってきてくれ
</COL>俺には導いてやることができないからな",
これはこれは覚者殿！,
"また来てくださったということは
執政業務の手伝いの件、引き受けて
くださるということでよろしいかな？",
"いやいや、これはめでたいことです！
英雄である覚者殿と、街の執政者たる
クルト家が心を一つにしたとなれば
民たちもより心強く思うことでしょう",
"それでは早速ですが、一つ
お願いできますかな？",
"昨日のオーク騒動を受け、急遽
街の警備兵の交代時間を変更しましてな
覚者殿には、兵たちにその変更を
通達に行っていただきたいのです",
"百戦錬磨の覚者殿にこのような
些事をお願いして申し訳ない
いかんせん人手が足りておらず――",
"覚者殿に通達をお任せしたい兵士は
＜３＞名おります
警備箇所を地図に記してさしあげましょう",
"その他、なにか出来事がございましたら
ご報告よろしくお願いいたしますぞ",
"昨日のオーク騒動を受け、急遽
街の警備兵の交代時間を変更しましてな
覚者殿には、兵たちにその変更を
通達に行っていただきたいのです",
"百戦錬磨の覚者殿にこのような
些事をお願いして申し訳ない
いかんせん人手が足りておらず――",
"覚者殿に通達をお任せしたい兵士は
＜３＞名おります
警備箇所を地図に記してさしあげましょう",
"その他、なにか出来事がございましたら
ご報告よろしくお願いいたしますぞ",
"おや、あなたは――！
何か私にご用でしょうか？",
"警備交代時間の変更、ですか――？
なんと、そんな業務連絡を
英雄である覚者殿がわざわざ！？",
"――いえいえ、ありがとうございます！
確かにご連絡承りました！",
"はっ！
――って、あ、あなたは
あのメガドを解放した覚者様！？",
"お、お、お会いできて光栄です！
あの、自分、覚者様に憧れて
少しでも近づきたくて兵士に志願したんです",
"――はっ！　す、すみません
自分に何かご用だったんでしょうか",
"――警備交代時間の変更？
わ、わざわざすみません！
あの、確かに承りました！",
"メガドの英雄であるあの方に
こんなお使いをさせるなんて
やはり<NPC 681>様はすごいお方なんだ――",
"――は！？
こ、こ、これは覚者殿！
お勤めご苦労様です！",
"母ちゃんに教えてやらなきゃな――
<NPC 681>様、俺が覚者さんに
憧れてたの知ってて会わせてくれたのかな？",
"――――
うわ！
まだいらっしゃったんですか！？",
"おいおい、そいつが
ぶつかってきたんだ！",
"全く、憲兵ってのは王国兵と違って
前を見て歩くこともできねえのか？",
"あなたは――覚者様？
ちょうど良かった！",
"実は今、市民と憲兵が揉めていて
止めようにも止められなくて
困っていたんです！",
"憲兵は侯爵様直属の私兵なので
どのように対応したらいいか
私一人では判断しかねていたのです――",
"覚者様、申し訳ありませんが
私が応援を呼びに行っている間に
乱闘にならないよう治めていてください！
お願いします！",
"盗賊風情が――
あまり憲兵隊を舐めるなよ？
俺が一つ命令しさえすれば、お前など
一生牢獄暮らしなんだぞ！",
"――あ？
なんだ貴様は、見世物じゃないぞ！",
"コイツが先にぶつかってきたんスよ
しかも謝りもしねえ――",
"おいコイツまさか――
噂の“レジスタンス” とかいう
奴なんじゃねえか！？",
"覚者さん、あんた――
面倒事に引き寄せられちまう体質か？",
"この件にあんたは関係ないんだ
早いとこ、立ち去った方がいいぜ
下手するとあんたまで――
このイカれた憲兵どもに捕まっちまう",
"憲兵ってのは自分の裁量で
一般人を逮捕できるのさ
だがそうする基準は曖昧で悪質だ――
王国兵も関わりたがらねぇ",
"装備や見た目は似ているが全く違うモンさ
なんでこんな奴らを飼ってる侯爵が
あれだけ敬われてるんだか――",
なんだ、貴様――,
"まさか――そこの無礼な盗賊を
庇うつもりじゃないだろうな
一緒に執行妨害で連行されたいのか？",
