old,new
"今日は新たな魔軍を駆逐する作戦を
砦内にいる兵士たちに指示する必要がある
よかったら一緒に手伝ってくれないか？",
"兵士たちは――
<STG 451>の中で指示を待っている
寝ずに練った作戦なので
早々と伝えたいので協力を頼む！",
【選択】了解した,
少し考えさせてくれ,I will think a bit
"夜寝ずに考えた作戦だから眠い――
眠くならないうちに指示を出したいから
さっそく砦内で兵士たちを探すぞ！",
"兵士たちは各々――
各砦の持ち場で出撃準備していると思うので
周囲をよく見回しながらいこう",
"また――申し訳ないが
眠くなると休憩したいので
――早目に回りきってしまおう！",
"眠くならないうちに
兵士全員に指示がだせてよかった！
これで心置きなく寝る事ができる！",
"ちょっと――眠気が――
限界に来たようだ",
"<STG 451>に戻り
一度休憩して出直しさせてくれ",
"新たな任務を了解しました――
準備が整い次第
出発します",
眠くならないうちに――兵士たちを探そう！,
無事――指示を出せてよかった！協力ありがとう！,
やばい――眠くなってきた――早く見つけよう,
もう眠気が限界だ――休憩させてくれ,
"ではさっそく<STG 451>で
待ち合わせましょう
ぜひ協力お願いする！",
"わかりました
また協力できそうだったら
よろしくお願いする",
"兵士たちは各々――
各砦の持ち場で出撃準備していると思うので
周囲をよく見回しながらいこう",
"また――申し訳ないが
眠くなると休憩したいので
――早目に回りきってしまおう！",
"ではさっそく<STG 451>で
待ち合わせだ",
"砦内の広場で待ってるぞ
ぜひ協力お願いする！",
"任務を忠実に遂行する――
これこそ我が国のためだ
必ず魔軍を駆逐してやるんだ",
"砦前の陣地を占拠していた
魔軍の残党たちを
掃討したらいいのですね",
"了解しました
前線の仲間と協力して
任務に当たりたいと思います",
"まだまだ砦周辺の魔軍を
追い払ったとはいえ――
安心できないなあ",
"さっそく前線の仲間と
協力して任務に向かうよ",
"砦周辺の警護ですか？
了解しました",
"私に任せてもらったら
大丈夫ですので
さっそく向かいたいと思います！",
"警護とはいえ――
油断せずにしっかり任務に励むよ",
"そういえば――
<STG 451>で<NPC 582>が探してたぞ
新たな作戦についてらしいので
聞いてやってくれ",
"<NPC 582>も――
魔軍を砦周辺から追い払って
さらに激務となっているようだ",
"ぜひ多忙な彼に協力して
用事を聞いてやってくれ",
