old,new
"これはレスタニアの覚者様――
え？　今の私の任務についてですか？",
"現在、エンデール殿の指示で
各スポットの情報を集めるための
調査を担当しております",
"さらに、魔軍との戦線拡大にともなう
物資の調達も頼まれていましてね
正直にいうと、手一杯ですよ
やれるだけはやってみますが――",
"――もしや、私を手伝ってくださるので？
なんとありがたいことでしょう！",
"物資の調達にご協力くださるとは！
地道な作業ですが、フィールドにある
素材を探し、納品していただきたいのです",
"スポットの調査と
物資の調達――
どちらをご協力いただけるのでしょうか？",
物資の調達（納品）,Procure supplies (Delivery)
スポットの調査（討伐）,Investigate spot (Subjugation)
――少し考えさせてほしい,...I want to think a bit
"スポットの調査にご協力くださるとは！
調査区域内の魔物の情報を集めるため
討伐をお願いします",
"どうやら、敵も戦力強化を図っているようですね
しかし――我々とて負けてはいられません！
覚者様のご協力、かならず活かしてみせますとも",
"ご協力ありがとうございます
さっそくですが、物資の調達をお願いします
地道な作業ですが、フィールドにある
素材を探し、納品していただきたいのです",
"ご協力ありがとうございます
さっそくですが、調査区域内の
魔物の情報を集めるため、討伐をお願いします",
"物資の調達、ありがとうございます！
これで我が軍の防衛強化が図れることでしょう",
"あの――覚者様
実は、覚者様が採集に向かわれている間に
ある場所に魔物が出現したとの
報告があったのです",
そちらの討伐も、お願いできないでしょうか,
"スポットにいた魔物の討伐、ありがとうございます！
これで我が軍のもつ情報がまた一つ増えました",
"あの――覚者様
実は、覚者様が討伐に向かわれている間に
ある場所に魔物が出現したとの
報告があったのです",
そちらの討伐も、お願いできないでしょうか,
"ここでの任務がまだですので――
調査に向かってもらえないでしょうか？",
"ええ、お考えがまとまったら
再び私に話しかけてください",
