old,new
"さぁ、隊長
いろいろ回り道もしたが――",
ついに奪還作戦最後の大仕事だ,
"入手した情報によると
城外を占領している敵の大将は
最終防衛区画にいる",
"第二の門から突破する方法もあるが
当然、敵も本気で防備を固めているだろう
奴らも、もう後がないからね",
"それを見越して――
“ある作戦”を考えてある",
"隊長と第一防衛区画の攻略を始めた時から
ずっと練っていたものでね",
例の《鍵》は、それに欠かせなかったのさ,
"さぁ、奪還は目の前――
ボクの魔力は十分に戻ったが
隊長の力が必要だ",
"ここまで来れば
最早返事を聞くまでもないか",
"残る最終防衛区画には
未だ多くの敵と、それらを束ねるボスがいる",
"“計画”は完璧だが、油断は禁物
しっかり準備をしてきてくれ",
"この作戦は激戦が予想される――
しかし、潜入任務ではないからね
隊長のポーン達の力も最大限借りたい",
"ボクの準備は完了している
いつでも声をかけてくれ",
どうやら、その時が来たようだね,
"一度出発したら後戻りはできないが
大丈夫かな？",
最後の作戦に出発する,
作戦の準備に戻る,Return to strategy preparation
"よし、行こう
ようやくこの《鍵》を使う時が来たね",
"まずは、地下牢の奥にある裏門まで向かおう
さ、付いて来てくれ",
"“計画”は完璧だが、油断は禁物
しっかり準備をしてきてくれ",
"この作戦は激戦が予想される――
しかし、潜入任務ではないからね
隊長のポーン達の力も最大限借りたい",
"ボクの準備は完了している
いつでも声をかけてくれ",
"準備はいいかな？
実はね、王家の人間が使える“城外へ続く道”は
一ヵ所じゃないんだ！
さあ行こう！",
"どうだい、この場所！　この景色！
ここは城外のオークどもの陣裏手
この坂を駆け下りれば一気に奇襲がかけられる",
"敵の虚を突いて迅速に
オークのボスを討ち取る！
そこから先は掃討戦、さあ行くぞ！",
"いや――実に見事な勝利だった！
よくぞここまで共に戦ってくれた！",
キミのお陰で展望城城外、完全奪還だ！,
"解放軍のみんなも喜ぶことだろう
この城の参謀官として僕も鼻が高いよ！",
"ありがとう隊長――いや友よ！
展望城の参謀官ソネル、キミという友人を
得られたことを心から光栄に思うよ！",
"思えばあっという間の数日間だった――
隊長と地下牢で話したのが
すごく昔の出来事のように思えるよ",
"敵だらけの陣地へ何度も潜入し
時には静かに、時には大胆に――
あらゆる局面を乗り越えて来た",
そして、そのすべての瞬間に隊長がいてくれた,
"参謀官として、今までいくつもの作戦を立て
そのすべてを実行してきたが――",
"これほど記憶に残るものはないだろう
それは、断言できる",
"まぁ、他のやつは
単純に忘れてしまったんだけどね！",
あっ,
あっはっ,
あっはっはっ,
あっはっはっはっ,
あっはっはっはっは！,
"今日はとてもいい日だ
晩ごはんは食堂のシチューで決まりさ",
隊長との城外奪還任務、これにて完了だ！,
