old,new
"覚者、ちょうどいいところに来てくれた――
緊急の頼みがある",
"ついさっきのことだ
俺が留守にしていた時を狙ったのか
この屋敷に空き巣が入ったようだ――
<NPC 691>が目撃したらしい",
"奴が言うには、犯人は複数犯らしい
侯爵家の宝なんてものならまだしも、万が一
<NPC 681>の罪の痕跡を持ち出されたら
とんでもないことになる",
"まだ遠くへは逃げていないはずだ
頼む、犯人捕獲に協力してくれ！",
"この<STG 474>に盗みに入るとは
世間知らずの間抜けな泥棒か
何らかの意図を持って犯行に及んだ組織犯か――",
"とにかく、追わないことには始まらない
用意は良いか？",
はい,Yes
いいえ,No
"泥棒どもはまだ
そう遠くには逃げていないはずだ
急いで捜索しよう",
"<NPC 691>が言うには
忍び込んだ奴らは、鎧下姿だったらしい
つまり――今は
鎧を着込んで変装している可能性がある",
"挙動不審な怪しい兵士が、おそらく犯人だ
逃げられる前に、全員捕まえてくれ――
頼んだぞ",
"まさか、憲兵隊時代を忘れられない
憲兵どもの犯行だったとはな――",
"大方、<NPC 681>の証拠を隠滅して
もう一度返り咲かせるつもりだったのだろう",
"その行動を<NPC 681>が知らない訳あるまい
全く――なんと抜け目のない狡猾な男なんだ！
牢の中から人を動かすとは――",
"だが今回は――お前のおかげで阻止できたな
協力、感謝するぜ",
クソ、間に合わなかったか――,
捜査は順調か？,
間に合ったな――助かったぜ、相棒,
まずい、もうあまり時間が無いぞ――,
もうダメだ――手遅れだろう,
"よし
それじゃあ、<STG 461>で落ち合おう",
"そうか――
準備ができたら、声をかけてくれ
あまり時間は無いぞ",
"泥棒どもはまだそう遠くへ行っていないはずだ
急いで捜索しよう",
"<NPC 691>が言うには
忍び込んだ奴らは、鎧下を着ていたらしい
つまり――
鎧を着込んで変装している可能性がある",
"挙動不審な怪しい兵士が、おそらく犯人だ
逃げられる前に、全員捕まえてくれ――
頼んだぞ",
"泥棒はまだ、そう遠くは行っていないはずだ
<STG 461>を捜査しに行こう",
――――,
"――――
――",
な、なんでしょうか――？,
――――,
"ひぃぃぃぃっ！！
すみません、勘弁してください！",
"先輩に脅されてやったんですぅぅ！
命だけは、勘弁して――",
"ひぃぃぃぃっ！！
すみません、勘弁してください！",
"先輩に脅されてやったんですぅぅ！
命だけは、勘弁して――",
"<STG 474>？
――あぁ、見た見た
あっちに逃げて行ったよ",
――――,
"――――
――",
"あー、くそ！
だから俺は盗賊の変装して
侵入しようって言ったんだ！",
よりにもよって――覚者に見つかるなんてよぉ！,
"くそ、だから俺は盗賊の変装して
侵入しようって言ったんだ！
よりにもよって――覚者に見つかるなんてよぉ！",
――――,
"――――
――あの",
――――,
"――――なぜ俺が
盗みに入った犯人だと分かった？
覚者――やはり只者ではなかったか",
――――,
"――――なぜ俺が
盗みに入った犯人だと分かった？
覚者――やはり只者ではなかったか",
"あ、あんた――覚者さぁん！！
良いところに来たな！",
"大変なことがあってよぉ
この屋敷に――い、いいやとにかく
メフィスさんに聞いてくれ！",
"ホント、いいところに来てくれたよ！
危うく俺が駆り出されるところだっ――",
"――い、いいやとにかく
メフィスさんに聞いてくれ！
大変なことがあったんだよ！",
