old,new
"一度魔軍の手に落ちたティネス砦を
奪還できたのは非常に喜ばしい――
が、オークどもに荒らされた箇所の修繕は
なかなか骨が折れますな",
"そういえば、荒らされた《<STG 448>》で
女の子が真っ青な顔でうずくまっていました
手を貸したかったのですが、あいにく
私も手一杯でして――",
"覚者さま、一度様子を見にいって
やっていただけませんか？",
"《<STG 448>》もひどく荒らされてまして
女の子が真っ青な顔でうずくまっていました
何やら思いつめたような雰囲気で――",
"覚者さま、一度様子を見にいって
やっていただけませんか？",
"も、もうダメ――
どこを探しても食料が無い――",
"いくら砦を取り戻せても、
食べる物が無くなれば、みんな飢えて終わり",
"アタシもここに居られなくなったら
荒野をさすらって雑草を食べる生活に逆戻りだ",
"どうにかしなきゃいけないけど
どうしたらいいのかわからないよ――",
"ほんの少しの食料すら無い
お鍋も、テーブルも、椅子も
全部壊されちゃってる――",
"戦士でも大工でもないアタシに
一体何ができるんだろう――",
声をかける,Greet
そっとしておく,Keep silent
"――ああ、もしかして
食事に来た人？",
"ここ、大食堂のはずだったんだけど
この通り――がれきの山になっちゃって――",
"こんなんじゃ料理もできないから
たき火に木片を投げ入れては
燃えるのを眺めてるの――",
"そうしてるとね――
思い出すんだ
以前の――あの楽しかった日々を――",
"――考えないと
アタシがここを元通り修理するのに
何か月かかるんだろう",
"修理の材料と――
それから、食料を、調達するには――
砦には、何もないのに――",
"様子はどうでしたか？
――そうですか
相当滅入ってるようですな",
"この砦を奪還してからと言うもの
大食堂に閉じこもったまま
ずっとああなのです――",
"毎日、少しだけでも構わないので
彼女の話を聞いてやってはもらえませんかね？",
"食料を調達して、料理して
それからここでみんなに食べてもらえるように
テーブルや椅子なんかも修理して――",
"やらなきゃいけないことはわかってる
でも――アタシにできるかは――",
"――え？
何か力になれることはないかって？",
"アタシを――
この大食堂を、助けてくれるの――？",
"ほ、本当に！？
夢でも見てるみたい
本当に、頼りにしちゃっていいのね？",
"あ――いけない
また、思い出にふけっちゃった――",
"ずっとこうしていたって
なんにも元に戻らないのは分かってるんだ――",
でも、アタシ一人の力だけじゃどうにも――,
