old,new
"よぉ相棒――
早速会いに来てくれたのか
元気だったか？",
こっちの方は――まぁ、ぼちぼちだな,
"クルト家の運営を取り纏めてた家令と
さらには当主までいなくなっちまったんだ――
なかなかに渾沌とした状態だぜ",
"とりあえず、今は<NPC 681>の悪事について
他にも証拠がないか家探ししろって任務が来てる
元レジスタンスってことで
暇そうな<NPC 691>と<NPC 697>も駆り出してな",
"――覚者、よかったらあいつらにも
会いに行ってやってくれよ",
"それじゃあ――
<STG 473>へ向かうか？",
はい,Yes
いいえ,No
それじゃ、出発するか,
"そうか？
まぁ、急ぐようなことじゃないからな
準備が出来たら声をかけてくれ",
"おお、そうか！
それじゃあ準備ができたら、声をかけてくれ",
"クルト家の運営を取り纏めてた家令と
さらには当主までいなくなっちまったんだ――
なかなかに渾沌とした状態だぜ",
"とりあえず、今は<NPC 681>の悪事について
他にも証拠がないか家探ししろって任務が来てる
元レジスタンスってことで
暇そうな<NPC 691>と<NPC 697>も駆り出してな",
"――覚者、よかったらあいつらにも
会いに行ってやってくれよ",
"今は――
屋敷にはガクシャしかいないみたいだな
バジットの奴、またサボりに行ったのか？",
"ガクシャなら２階にいるはずだぜ
お前が会いに来たって知ったら、きっと
喜ぶだろうよ",
"おや、覚者クン――
元気そうでよかったよ
遊びに来てくれたのかい？",
"そうだ、実はね――
隠し書棚から<NPC 681>の前の当主――
エミル様の日記が見つかったんだ",
"それによると生前、自分が運営していた救済施設で
特に可愛がっていた子供を一人、後継者として
養子にとる手配を進めていたらしい",
"しかし、残念ながらその子供の名前はわからなかった
その子さえ見つかれば
当主不在の混乱も収まるんだが――",
"あっ！　でもこれはメフィスには言わないでくれ
詳しくは分からんが、どうやら彼――
エミル様にずいぶんとご執心だったそうじゃないか
その話を聞いたら、落ち込むかもしれないだろう",
"ところで――君は、他の仲間たちにも
会いに行くのかい？",
"もしカレンに会ったら、伝えてくれ
大急ぎで、とびきりの酒を見繕っておいてくれ
――とね！
頭を使うと喉が渇くんだ、頼んだよ！",
"ところで――君は、他の仲間たちにも
会いに行くのかい？",
"もしカレンに会ったら、伝えてほしいんだ
大急ぎで、とびきりの酒を見繕っておいてくれ
――とね！",
"久しぶりに “ガクシャ”っぽい仕事をしたから
酷く喉が渇くんだ――
頼んだよ！",
"よぉ、覚者さん元気か！
俺は親父共々、侯爵家に世話になっててさ",
"<NPC 681>が残したものを漁って、何か他に
悪いことしてないか調べる退屈な生活を送ってんだ
――あ、だからってサボってないぜ
今は自主休憩中なんだっての！",
"正直、カネのことを言えば憲兵だった頃の方が
上だけど――
今の方が穏やかな気分だし、こういうのが
地に足が着いた暮らしってことなんだろうな",
"そういえば、セムには会ったか？
上の階にいるんだ――せっかくだから
顔だけでも見せて来てやりなよ",
"まぁ、覚者さん！
元気にしてた？",
"――え？
ガクシャさんから伝言を頼まれたって？",
"んもう――
せっかくしばらく断酒できていたっていうのに
覚者さんまで寄越して、仕方のない人ね",
"分かったわ、お酒の件は私に任せて
酒場を司るものとして――
なんとかお酒を止めさせてみせるから！",
"ところで、最近ガクシャさんだけじゃなくて
<NPC 691>さんまでよくここに来るようになったの
確か侯爵家で働き始めたはずなんだけど――
全く、レジスタンスは仕方のない人ばっかりね！",
"ね、ちょうどそこにいるから
良かったら声をかけてきたら？",
"最近ガクシャさんだけじゃなくて
<NPC 691>さんまでよくここに来るようになったの
確か侯爵家で働き始めたはずなんだけど――
全く、レジスタンスは仕方のない人ばっかりね！",
"ね、ちょうどそこにいるから
良かったら声をかけてきたら？",
"そういえば、セムには会ったか？
上の階にいるんだ――せっかくだから、
顔だけでも見せてきてやりなよ",
"さーて――
カレンちゃんに言いつけられる前に
仕事に戻るとしようかなっと！",
"あれ――覚者さんじゃないですか
どうしたんです？",
"あぁ、<NPC 691>さんですか――
ふふ",
"あれから、何となくみなさん
酒場の周りに集まることが多くなったんですよ
なんだか、目的が終わっても仲良くできるのって
良いですよね",
"あ――覚者さんも、いつでも来てくださいね
編成の仕事だけじゃなくて、おしゃべりにでも！",
"なんだかあれから、何となくみなさん
酒場の周りに集まることが多くなったんですよ
なんだか、事件が終わっても仲良くできるのって
良いですよね",
"あ――覚者さんも、いつでも来てくださいね
編成の仕事だけじゃなくて、おしゃべりにでも！",
お――どうだったんだ？,
"はは、カレンやセムにも会ってきたのか
相変わらず元気にやっているみたいで
よかったな",
"戦いで忙しいかもしれないが
こうして、たまには仲間に
顔を見せに来てくれよ",
――それじゃあ、またな,
