old,new
"ねぇ！
ピレモスへ運ぶ食料
準備できたから行きたいな！",
"よーし！
そうこなくっちゃね！",
"アタシはいつでも大丈夫だから
準備できたら声かけてね！",
"今回は無事に運べてよかったね！
食料！",
"ピレモスの人たち
まだ困ってるから
また手伝ってね！",
"こんな辺境の村まで
食料運んでくれてありがとう",
"今は少しでも助けが欲しい時だから
遠慮せず頼らせてもらうよ",
"キャリーにも
お礼言っておいて",
"あ！
もう準備できた？",
"それじゃあさっそく出発！
とりあえず――どっち行く？",
穏やかな野原（かんたん）,"""Calm Field"" (Easy)"
険しい山道（難しい）,"""Steep Mountain Path"" (Hard)"
"砦の近くだし
ここはまだ安心だね！",
散歩気分でフラっと出発！,
"あまり行かない場所だから
ちょっと心配だな…",
"あなたの後ろ
ピタっと貼り付いてくからヨロシクね！",
"ここはもう何もなさそうね
じゃあ～次行こっか",
"ふぅー
なんとかピレモスまでたどり着いたねー",
"運んできた食料は村の人に渡しておくから
アンドレアに一声かけてきてね！",
"さてと！
無事にピレモスに食料運べたし
アタシたちは砦に帰ろっか！",
丘に向かいます（仮）,
川辺に向かいます（仮）,
ピレモスに向かいます（仮）,
山道から丘に向かいます（仮）,
"なんかさ
水辺に来るとゾワっっとするんだよね",
"たぶん“アイツ”がいそうだからかな
苦手なんだよねー
あのなんかシメっぽい感じが！",
"ああ　想像しただけで
なんだかムズムズしてきた…",
水辺にいる“アイツ”？,
警戒は必要だ,
えっと…大丈夫？,
"ダメ！アイツが今出てきたらやばい！
もうがまんできない！",
"ここに埋める！埋めるわ食料！
緊急事態に備えないとっ！",
"このあたり…
い…いないよね
いたらすでに大惨事だもんね",
"落ち着けアタシ！
スーハー！スーハー！
深呼吸！",
"あ…アイツが来る前に
隠れるための穴掘らないと！",
（ザクザクザクザク！！）,
…って、あっ！,
"これってアタシの大好物！
ラッキー！
もらっとこう♪",
"ねぇ
このあたりあやしそうだから
ちょっと掘ってみようかと思うんだけど…",
どのへん掘るのがいいかなー？,
足元まっすぐ！,
もう少し右…かな,
う～ん　じゃあ気持ち左で！,
"やっぱりこういう時は
まっすぐ真下がセオリーよね！",
（ザクザクザクザク！！）,
おおおおおおおおっ！,
"見て！
こんなにたくさん食べれそうなものが！
まさに宝の山だね！",
"よし！
少し右だね！
任せて！",
（ザクザクザクザク…………）,
おっ！,
"少しだけだけど
食べられそうなものあったよ！",
"よし！
少し左掘ってみるね！",
（ザクザク……ザク……ザク……）,
"うーん
何もないかぁ
残念！",
"みてみて！
かわいいでしょ？この子たち",
"アタシがいっつも
おいしいごはんあげてるの！",
"あ――でも
恥ずかしがり屋の次男坊
“ミディ”がいないんだよねー",
"近くにいるはずだから
代わりにごはん
あげてきてくれないかな？",
"あ　ミディ見つかった？
ブタさんの一心不乱にユルい感じ
なんだか癒されるよねー",
う～ん　食べられそうなものは…,
何かないかなぁ？,
ねぇ！,
えぇ！？,
こっち来ないでってば！,
これは食べられそうだね！,
"あ！見て見て！
ウサギがこんなにたくさん！",
"これだけいれば
それなりの食料になるね！",
"よーし！
この調子で
“秘密のスポット”に行っちゃうんだからっ！",
"なんか――やたらデカいネズミ
いるね――",
"さすがにこれは
ちょっと食べられないかなぁ",
"うーん――
あまり食料とれなかったけど
もうこの辺で切上げよっか",
"この辺の魔物くらいだったら
軽～くひとひねりね！
あなたなら！",
"ふぅ――
ちょっとシャレにならないね！
この辺の魔物――",
"“秘密のスポット”に到着！
これはたくさん食料が見つかる予感！",
