old,new
"せっかく砦に戻ってこられたけど
食料はまったく残ってなかったし
ここを手伝ってくれていた人たちも行方知れず",
"それに、みんなに座ってもらう
テーブルや椅子なんかも全部壊されちゃって――",
"――ここね、魔軍の手に落ちる前は
色んな人たちが集まってくる大食堂だったんだよ",
"みんながご飯を食べてニコニコして
疲れを癒していく場所だったの
――今じゃ見る影もないでしょ？",
"もう、疲れて砦に帰ってくる人たちに
ご飯を出してあげることはできない――
料理番にとって、こんなに辛いことってないわ",
"ううん、料理を出せない料理番なんていないよね
いつかアタシ、ここから追い出されちゃうのかな",
"え――
砦の――外に出ろって？",
"外に出て、食料になるようなものを
探してこればいいって？",
"それができたらいいんだけど――
無理だよ、そんなの",
"あなたも知ってるでしょ
そこらじゅう、魔物だらけなんだよ",
"戦士のみんなみたいに
魔物と戦ったりなんか、できないから――",
護衛を提案する,Suggest an escort
鍛練を提案する,Suggest training
"あなたがなんとかするって？
――ほんとに？",
"う～ん――じゃあ
外、出てみようかな――ちょっとだけ",
"このままずっとここにいても
何も変わらないもんね",
"悩むより動いてみるっていうのはいいかも
とりあえず、まずはここから出ないと",
"――え？
そりゃ、アタシも剣を持てたらって
思うことも多くなったけど――",
"そういうのは向いてないっていうか――
それに、今から鍛練したってアタシが一人で外に
出られるようになるには時間がかかりすぎるよ！",
"――それじゃあ一緒についててくれるって？
ううん――それだったら、まぁ、何とか――",
"突然一人で放り出したりとか
絶対しないって約束してくれるなら――
ちょっとだけ外に出てみてもいいけど――",
"自己紹介、もうしたっけ？
えっと――アタシ、キャリー
これでも、この砦の大食堂を任された料理番",
"今は、食堂というよりがれきの山だけどさ
――そんなことより、食料！
今日みんなが食べるもの、どうにかしないと",
空って――こんなに広かったんだね,
"頭の上が無限に開けてるこの感じ
うん、ちょっと気分がいいかも",
"あ――食料探しに出発するけど
準備はいい？",
出発しよう,Let's depart
ちょっと待ってくれ,Wait a moment
それじゃあ食料を探しに行こうかな,
"ここからすぐ近くの野原なら
まだ安全そうだから、まずはそこかな？",
"じゃあ――アタシ、ここにいるから
準備できたらまた話しかけてね",
"うう――あんまり長く待つと
さらにお腹が減っちゃいそうだから
できるだけ早めにお願い",
"さてと――
とりあえず――まずは近場で食料探しだね",
"このあたりで探してみるよ
魔物もいなさそうだし――多分、大丈夫",
"ふぅ――
このあたりにはもう、何もなさそうかな",
"こうやって探すと結構あるもんだね
食べられるもの",
"もう少し集めたいから
あとちょっとだけ手伝ってほしいな",
"次はこの丘で探してみようかな
魔物――いないといいけど――",
あーびっくりした！,
"食べられる草でもないかって
探すのに必死で、魔物の気配に
ぜんぜん気付けなかった！",
"あなたがいてくれなかったら
危ないところだった――
ついてきてくれて、ありがとう！",
"――うーん
やっぱり、砦から少し離れると危ないんだね
覚えておかなきゃ",
"さ、食料まだ残ってるうちに、帰ろうか
お腹――すいちゃったしね",
"ふぅ、アタシもあなたも
無事戻ってこられてよかった！",
"ほんと、突然「外に出ろ」なんて言われた時は
どうなることかと思ったよ",
"――でも、荒れ果てたこの食堂を見ると
やっぱり気分が滅入ってきちゃうな",
"せっかく外に連れ出してくれたのに
こんなこと言ってごめん――
でも、ここを元通りにするなんて
途方もない計画かもって思えて――",
"アタシ――この食堂
どうにかできるのかな",
今日採ってきた食料を指さす,
泥だらけの靴を指さす,
"――そうだよね
行動した分だけ、ちゃんと得たものがあるよね",
"今日はありがとう
すっごく助かっちゃった
それに、いい気分転換になったみたい",
"こうして手伝ってもらえたら
きっとこのガレキだらけの大食堂も
腹ペコのみんなも――",
"もっともっと元気にできると思うんだ
だから――",
また、手伝ってくれないかな？,
"アタシ、料理しかできないけど
力いっぱい作るからさ",
"あなたに時間があるとき
また外に連れてってくれると嬉しいなって",
う～ん　食べられそうなものは――,
何かないかなぁ？,
これは食べられそうだね！,
ねぇ！,
こっち来ないでってば！,
