old,new
"覚者様――
一つ、そのお力をお借りできないでしょうか",
"実は、ここでの生活を維持するだけの
物資の確保が難航しております
――ええ、物資調達をお願いしたいのです",
"物資調達と一言で言っても
道中が危険なものになることは明白――
覚者様のお手伝いに向きそうな方を
ご紹介いたします",
"ここに避難してきた方々の暮らしを守るため
どうかお願いいたします",
"覚者様とともに物資調達に向かうとなると
それなりの戦闘経験が無いと厳しいでしょう",
"覚者様ご自身の戦闘を
的確にサポートできそうな方を
同行者としてお選びください",
人員情報１（ハンター）,
人員情報２（シーカー）,
"ああ、ナヤジークさんからお話は聞いています
私はハンターですので、遠距離から
弓矢で覚者様を援護することになりますが
お力になれるでしょうか？",
ドルーに同行を頼む,
――少し考えさせてくれ,...I will think a bit
"ええ、もちろんです
では、一度メフィテに戻りましょう
物資調達任務についての
くわしい話もお聞きしたいですね",
"無事――初めての調達任務に
お手伝いしてもらい感謝いたします
これで物資補給が強化できると思います",
"はっ、了解いたしました
――いえ、気にしてはおりません
戦い方にも相性がありますから",
"んー、物資調達の任務に協力しろって言うんでしょ？
確かに頼まれはしたけどさぁ――
あのエリアマスターさん、結構人づかい荒くない？",
"この前ちょっと世話になったのは確かだけど
盗賊のあたしに気軽に頼みごとが
通ると思われるのもなぁって",
"あたしのシーカーとしての腕を借りたいんなら
相応の対価をもらわないとね～
――どう、それでもあたしでいいの？",
アンナに同行を頼む,
――少し考えさせてくれ,...I will think a bit
"あんたも風変わりな覚者だよね
わざわざ対価を払ってまで
あたしに同行を頼むなんて",
"えっと、それじゃ――どうしようかな
とりあえず――あたしが言うものを
持ってきてくれればいいよ",
"ま、そうだろうね
どっちにせよ、よく考えた方がいいよ",
"そんな大したものじゃないでしょ？
人を危険な道中に付き合わせようっていうんだから
相応のものはいただかないとね",
"本当に持ってきてくれるなんて
思ってもみなかった――
エラい覚者様なのに、盗賊相手に真面目だね",
"あ、もちろん、これに見合う働きはするからさ！
――メフィテの村に向かえばいいんだよね？
そこで任務について詳しく聞かせてもらおうかな",
"ふふ――あたしが“任務”なんて変なの
でも、まぁ――敬意を払われたら
その分の義理はきっちり返すよ
これ、姐さんの受け売りだけど",
"ナヤジークさんから物資調達について聞きましたよ
――さっそく最初の任務ですね
それでは、現地でお待ちしております！",
"“任務”についてはエリアマスターさんから聞いたよ
それじゃ、現地集合といこうか
あんたも準備ができたら向かってね",
"――さっそく最初の任務ですね
それでは、現地でお待ちしております！",
"それじゃ、現地集合といこうか
あんたも準備ができたら向かってね",
"覚者様、お待ちしておりました
それでは物資が調達できる場所へ向かいましょう",
"それじゃ、物資が調達できる場所に行こう
この道中が危険って話だから
あんたも気を付けてね",
"ふぅ、ここからは私一人でも何とかなりそうです
覚者様はお忙しいことでしょう
あとは私がやっておきますので、先にお戻りください",
"ああ、ナヤジークさんへの連絡だけ
お願いします",
"これで“任務”は完了したようなものだね
あとはあたしがやっとくよ！
――対価ももらっちゃったからさ
このくらい当然でしょ",
"エリアマスターさんへの
報告だけ、よろしくね",
"覚者様とともに戦えて
物資調達をお願いできそうな方に
わたしからお話しをしておきました",
"外で警備をされている方ですから
腕は確かなはずですわ",
"覚者様とともに
荒野を駆け抜けることができる方に
わたしからお話しをしておきました",
"驚かれるかもしれませんが――
《ベルタ盗賊団のアジト》にいらっしゃる方です
どうぞお会いになってみてください",
"さぁ、一度メフィテに戻りましょう
物資調達任務についての
くわしい話もお聞きしたいですね",
"――メフィテの村に向かえばいいんだよね？
そこで任務について詳しく聞かせてもらおうかな",
"物資調達の協力者と
無事に合流できたようで、何よりです",
"それでは、＜<STG 1093>＞へお急ぎください
協力者の方も、一足先に
現地で待っているはずですわ",
