old,new
"よし！
袋がパンパンになるまで
食料も詰め込んだ！",
“幻の食材”探し、いつでも出発できるよ！,
"ようし！
そうこなくっちゃね！",
"ローナには
「一週間は帰って来ないかも」
って言って大食堂任せてるから大丈夫！",
"ブラッドに言ったら
なんかすっごく怖い顔するから
「ロスギルに出張料理番しに行く」
って言い張って来たんだ",
"さ、あとは
あなたの準備を待つのみ！",
"それじゃあ、出発する？
アタシはいつでも大丈夫だよ！",
出発する,Depart
――少し待ってくれ,...wait a little while
"檻の場所は前とほとんど同じみたいだから
さっそくそこまで向かうよ！",
"せっかく盛り上がったのに――！
早くしないと、“幻の食材”が
幻そのものになっちゃうよ",
"情報提供してくれた
<NPC 4773>の話によるとね
仕掛けたエサを目当てに現れるんだって",
"さっそく仕掛けた檻の場所を
調べて見ようよ",
"ふぅ――
いや～、驚いたね！
あんなの初めて見たよ",
"あんなでっかくて――
しかも、白いイノシシ！",
"あの頑丈な檻をぶっ壊すだけあって
すっごいパワーだったし！",
"スニーカーさんが食べたかった鍋は
作ってあげられないけど
これで“幻の食材”の謎が解けたね！",
"さ、さっそくこのことを教えに
盗賊のアジトへ向かおう！",
"あ！　キャリーの姐さんたち！
ちょうどいいところに！",
"え？
“幻の食材”の正体が分かったって？",
"俺にとっちゃあそれも大事ですが！
たった今、それどころじゃなくなって
しまいやして！",
"姐さんたちに命がけで運んでもらった食料が――
ゴブリン一家のやつらに
根こそぎ盗まれちまったんでさ！",
"普段ならこの俺が
一匹たりとも逃さず捕まえるとこですが
この通り、先日の足のケガで――",
"せめて“どんくさい一匹”だけでも
捕まえられたら良かったんですがね――",
"そいつだけ他と違う見た目で目立つし
何より盗んだ食料全部落として行っちまうほどで
――まぁ、そいつにも逃げられちまいましたが",
"逃げた方向から察するに――
やつら、きっと“根城”にしてる
遺跡に行ったに違いありませんぜ",
"姐さんたちにいただいた大事な食料――
どうか取り返してくれやせんか！？",
"さっそく<NPC 4773>に
“幻の食材”の正体を伝えてあげなくっちゃ",
"いくら腹ペコだからって
人の物を盗むなんて許せないけど――",
"ゴブリンたちの中にいた
“一匹だけどんくさいの”って
もしかして――",
ペコのことじゃない！？,
"きっと、きっとそうよ！
でも、どうしてそんなことを――
悪いことする子じゃないと、信じてたのに",
"ううん――
絶対、何か事情があるはずよ！",
"ねぇ、お願い！
アタシを――
ゴブリン一家のとこへ連れてって！",
"姐さんの食料盗まれちまうなんて
ほんと、どう詫びたらいいか――",
"え？　ええ――
確かに見ましたぜ、“どんくさいゴブリン”",
"見た目も行動も、何もかも目立って
仕方ないやつでしたが
そいつすら逃がしちまう始末で――",
"幸い、逃げ遅れたそいつのおかげで
向かった場所が“遺跡”だと分かりやしたから
今となっては、ある意味感謝してますがね",
"とにかく！
大事な食料、あんたと姐さんで
どうか取り返してくだせぇ！",
"ペコ、だいじょうぶ！？
何があったの！？",
"ボス――？
そいつがあなたをこんな目に合わせたの？
ペコがいったい何をしたっていうの
――許さない！　ぜったい許さない！",
"フゴゴ――フグ！
（どうやら同じ仲間にやられたようだ）",
"ペコ――あなた――
今まであげた食料も、さっきのでっかい
ゴブリンに全部取り上げられてたのね？",
"食料をあげてるのに、いつも怯えながら
帰っていくからおかしいと思ってたんだ",
"――でも、これでペコも自由！
これからはお腹いっぱい食べていいんだよ！",
"さて、アタシたちもそろそろ行こう！
盗賊さんたちに、これを届けなきゃ",
"あ！
キャリーの姐さんたち！
良かった、ご無事で！",
"中々戻って来られねぇもんだから
ずっと心配してやした",
"食料も全部取り返してもらったうえに
“幻の食材”の正体まで――",
"これまでお世話になった分も含め
このご恩、絶対に忘れることはありません
いつか――必ず姐さんたちのお役に立つと
お約束いたしやしょう",
"ふぅ――
何とかなったねー！",
"スニーカーさんが待ってるはずだから
早く報告しに行こう",
"ん？　今すぐお役に立とうと思うと――
やっぱり盗みの分野なら
何でもござれですが――",
"食料も無事に取り戻したし！
“幻の食材”の正体も分かったし！
ペコも自由になれたし！",
何もかも、ぜーんぶ解決だね！,
"さ！
アタシたちは砦に帰ろ！",
"いやぁ、今日一日いろんなことがあったけど
みんなうまくいって良かったぁ！",
"檻をぶち破って暴れ回る“幻の食材”に――
盗賊から食料を盗むゴブリンたち",
"それから――
自由になったペコ！",
この大食堂だってもうすぐ元通りだし――,
"何もかも、ぜんぶ――
あなたがいてくれたおかげだね！",
"ほんと――ほんとにね
ありがとう！",
檻、このあたりにあると思うんだけど――,
まだ近くにいるはずよ！　探そう！,
檻壊して脱走したの――このでっかいイノシシ！？,
戻ってどうするか相談しない？,
あれって――<NPC 581>じゃない！,
<NPC 581>！――これでもう、あなたは自由よ！,
魔物よ！　こっち来ないでってば！,
こいつらが<NPC 581>を！？――許さない！,
