old,new
"ああ、覚者さま
お客様がいらっしゃっています
自室にお通ししてもよろしいですか？",
面会しよう,Meet
――少し待ってほしい,...I want to wait awhile
"お客様ならもう自室に向かわれましたよ
覚者さまをお待ちになっているはずです",
"君がこの素敵な部屋の主だね
僕はエイダス――
お初にお目にかかるよ",
"今日は、テラスを造った君に
素敵な家族を連れて来たんだ！
きっと気に入ってくれるはずだよ",
素敵な家族って？,What nice family?
あなたは誰？,Who are you?
"フフフ――
よくぞ聞いてくれたね",
"君は、《マンドラゴラ》って知ってるかい？
一部の覚者がフィンダムから持ち帰ったことで
レスタニアの植物学会・動物学会を
大震撼させたあのキュートな根っこのことさ！",
"僕、あの子たちを研究しているんだけど
やっぱり一人じゃ限界があるだろう？
日当たり良くのびのびと育てられる環境――
そんな所を探していたら、君の噂を聞いたのさ",
"だから、ぜひ君に育ててみてもらいたくて
今日は連れて来たんだよ！
ほら、ここに――",
"――あれ
ちょっとちょっと、どこ行ったんだい！？",
"――信じられないよ！
君、マンドラゴラを見なかった！？",
"もしかして――
神殿の周りの動物を調べているときに
はぐれちゃったのかも",
"ねぇ君、この辺りは詳しいんだろう？
悪いんだけど――探してきてくれよ！
きっとまだ、そう遠くへは行ってないはずだ",
"マンドラゴラは普段、地中に隠れているけど
周りの茂みなんかに痕跡を残すことが多いんだ
怪しい場所は片っ端から調べてみてね
驚いて出てくるはずだよ！",
"え、僕のことかい――
僕は、プロフェッサー・エイダス
皆にはそう呼ばれているけど、ただのマニアさ",
"とはいえ一応、元・動物学者でね
今は“あるもの”に魅了されて
もっぱらその研究をしているんだよ",
"それが《マンドラゴラ》！
植物なのに手足があって、人のように二足で歩き
猫のように愛嬌があって、木のように生えてくる――
なんて不思議で、奇妙で、可愛いんだ！",
"とにかく、素敵なテラスを持ってる君に
ぜひ、マンドラゴラを育ててもらいたくて
今日は連れて来たんだよ！
ほら、ここに――",
"――あれ
ちょっとちょっと、どこ行ったんだい！？",
"――信じられないよ！
君、マンドラゴラを見なかった！？",
"もしかして――
神殿の周りの動物を調べているときに
はぐれちゃったのかも",
"ねぇ君、この辺りは詳しいんだろう？
悪いんだけど――探してきてくれよ！
きっとまだ、そう遠くへは行ってないはずだ",
"マンドラゴラは普段、地中に隠れているけど
周りの茂みなんかに痕跡を残すことが多いんだ
怪しい場所は片っ端から調べてみてね
驚いて出てくるはずだよ！",
"ギィ！　ギギギ！
ニギャギャー！","Gyi! Gigigi!
Nigyagya!"
（マンドラゴラは反抗的な態度を見せている）,(Mandragora is showing a rebellious attitude)
"ニィ――ニィィ――
ニギギ？","Nyi... nyii...
nigigi?
"
"（マンドラゴラは怯えている
　心を開くには安心させる必要がありそうだ）",
"うそ――本当に捕まえたの！？
しかも、もうずいぶんと懐いているみたいだよ
すごいね、君は！",
"君を選んだ僕の目に
狂いはなかったんだね
お祝いに、<COL ff2600>≪マンドラゴラ用鉢植え≫</COL>を
プレゼントさせていただくよ！",
"それからこれ――<COL ff2600>《マンドラゴラ図鑑》</COL>
マンドラゴラくんが別種に進化したら
生態が記録されていく優れものさ！
まだ僕が知らない種もあるんだけど――",
"さっそく育成を始めるなら
君のパートナーポーンと話してみるがいい
それじゃあ――マンドラゴラくんを
可愛がってあげてね！",
"ニィ――？
――ニィニィィー！",
"（マンドラゴラは不安そうだったが
　ついには心を決めたようだ）",
"ねぇ君、この辺りは詳しいよね？
悪いんだけど――探してきてくれよ！
きっとまだ、そう遠くへは行ってないはず",
"マンドラゴラは普段、地中に隠れているけど
周りの茂みなんかに痕跡を残すことが多いんだ
怪しい場所は片っ端から調べてみて！
驚いて出てくるはずだよ！",
"それからマンドラゴラって
本当はすごく寂しがり屋な、優しい益獣なんだ
だから様子を見て、穏やかに接すれば
きっと気持ちは通じるはずだよ！",
"かしこまりました
――覚者さまも、どうぞお部屋へ",
"かしこまりました
とはいえ――
上げてもらうまで帰らない、という口ぶりでしたぞ",
"覚者さま、改築したお部屋はいかがです
うちは動物厳禁ですが、植物くらいなら構いません
あのテラスで育ててみたらいかがです？",
"ところで、先ほどお客様がお見えでしてね
覚者さまが戻られるまで
お待ちいただいていたんです",
