old,new
"覚者よ――
道を極めんとする志を持つものよ――",
"エンブレムストーンの力をかすかに感じる
本来与えられるはずであったかの力
汝の物とするがよい",
"エンブレムストーンの力をかすかに感じる
本来与えられるはずであったかの力
汝の物とするがよい",
"エンブレムストーンのことを聞きたいと？
ずいぶんと懐かしい言葉が出てきたものだ",
"本来、エンブレムストーンは
白竜より覚者に与えられるはずのものだった
それは厳しい鍛練を積んだ覚者を
より強靭にする働きを持つ",
"しかし、ある時
何者かによって神殿から盗まれて以来
一度も見つかっていないのだ",
"エンブレムストーンを使うほどの覚者
あるいは使いたがる覚者が
そう現れなかったということもあって
いつしか忘れ去られていたが――",
"白竜がおまえにエンブレムストーンのことを
告げたということは、何か動きがあったのだろう
神殿にも情報が届いてるかもしれん
<NPC 1029>あたりに話を聞いてみるがいい",
"本来、エンブレムストーンは
白竜より覚者に与えられるはずのものだった
それは厳しい鍛練を積んだ覚者を
より強靭にする働きを持つ",
"白竜がおまえにエンブレムストーンのことを
告げたということは、何か動きがあったのだろう
神殿にも情報が届いてるかもしれん
<NPC 1029>あたりに話を聞いてみるがいい",
"なになに、エンブレムストーンだって？
確かジョブごとに力を溜めていけるってやつだよな",
"それっぽい話だったら
ゴブリンたちの王　ギルスタンっているだろ
ほら、ホボリック洞窟でガラクタ集めしてる",
"そのギルスタンが何か見つけたって
ちょっとだけ騒ぎになってたらしいぜ
もしかすると、それがエンブレムストーン
だったのかもしれない",
"ちょっとホボリック洞窟に行って
事の真相だけでも確かめてきたらどうだ？",
"ん、どうした？
ホボリック洞窟に行って、ギルスタンに
《エンブレムストーン》のことを
確かめるんじゃないのか？",
"人、何の用ダ――！
《エンブレムストーン》についてダト？
ふム――ドコから聞きつけたンダ？",
"最近――手下どもが
ボルド鉱山の、土の中に
埋まってたのを見つけた",
"価値ある物かと、調べたが――
フン――どうでもいい！
覚者にしか価値ないことがワカッタ！
ココにあっても、タダの石ころ",
"おまえ、取引きするなら
譲ってやってもいいが――
あの石ころ欲しいなら、頼みを聞くんだナ",
頼みを聞く,Ask a favor
――少し考えさせてほしい,...I want to think a bit
"ハナシのわかるヤツだ！
頼みたいこといっぱいある
何を頼むか、考えトク
――また来い",
"フン――
あの石コロが欲しいんじゃナイのか？
気が変わったら――
またハナシに来い！",
"ココにあっても
何の価値もナイモノだからナ
いつでも相談にノルぞ！",
