old,new
来てくれたか――,
"覚者、その――
戦う前にひとつ、謝りたいことがある",
実は――,
"<NPC 681>を倒す目的は
オークと癒着し、メガドを陥落させた
アッカーの敵だからだと
お前にずっと言っていた――",
"だが、国のためだけに命をなげうてるほど
俺はできた人間じゃない
本当は――<NPC 681>に復讐したいことがあるんだ",
"<NPC 681>の兄――
エミル侯爵の仇討ちだ",
"俺は、エミル侯爵が作った救済院で育った
血の繋がりは関係なく、本当の家族のように――
いつかあの方のお役に立つために
騎士になるという夢もあった",
"それを全て奪ったのが<NPC 681>だ
エミル様を殺し、故郷を奪った罪を償わせたい
――それが俺の本心だ",
"騙すようなことをすまなかった
だが――頼む
もう少しだけ、力を貸してくれ",
"この作戦は、今までとは違い全面衝突になる――
<COL ff2600>戦力に不安がある場合は、手練れの戦徒を
連れていくのも良いだろう<COL ff2600></COL>",
あー、その――,
力を貸してくれるのか？,
はい,Yes
いいえ,No
そうか――,
いいのか――？,
"そうか――
ありがとな",
"この作戦は、今までとは違い全面衝突になる
戦力に不安がある場合は、手練れの戦徒を
連れていくのも良いかもしれないぞ",
"それじゃあ
始めるか、最後の集会",
"いやぁ、緊張するな！
――え？",
"俺は戦わないぜ！
あのナイフは飾りだ、飾り！",
"がんばって！
――うーん、違うな",
がんばろうね！,
"いざという時のために
姉さんたちに手紙を遺してきたんだ",
"よし――うん、大丈夫
覚悟はできてる",
"俺は――
この日のために生きてきたって感じだ",
"大げさだって？
自分を奮い立たせるのは大切だぜ",
"なんだか実感湧きませんね～
本当にわたしたちが<NPC 681>さまを捕えれば
メガドは良くなるんでしょうか？",
"――ま、でも今さら後には引けませんし
とりあえず、襲ってくる敵を
ぜーんぶ薙ぎ払えばいいんですよね？",
"僕は戦いたくなかったから
情報兵になったんだけど――
剣の稽古くらい、しておけばよかったと
今は思うよ",
"傍で見届けることはできないけど――
武運を祈ってるよ",
"だいじょうぶ――だいじょうぶ――
覚者さんもみんなも
無事に帰ってきてくれるはず",
"わたし、カレンさんと
美味しいごはんいっぱい作って待ってるね",
え、なになに――！？,
作戦は、こうだ――,
"まず、セムたちが<STG 473>の内外で騒ぎを起こし
警備兵たちを陽動する",
"その後、俺と覚者が屋敷内に潜入して
囚われている人々を解放する――
オークがいる可能性もあるから、なるべく隠密にな",
"そして最後に、警備兵どもを撒いたセムたちと
合流し――<NPC 681>を縛り上げる",
――いいな？,
大丈夫よ、きっとなんでもないわ――,
"こっちも一応、戦える構えはしておくよ
覚者さんは外の様子を見てきてくれる？",
なんだ――やけに外が騒がしいな,
"どこぞの酔っ払いが騒いでいるだけだろうが
不安要因はできるだけ取り除こう
覚者、すまんが様子を見てきてくれないか？",
なんか――聞き覚えのあるような――,
"嫌な予感がするね――
こういうときの僕の勘は当たるんだ",
"ちょっと、なんなんです～？
パーティーならよそでやってほしいですね",
おいおい、勘弁してくれよ――,
"覚者さん――！！
メフィスさんが、メフィスさんが！",
"――――
――ダメね、しっかりしなきゃ",
"あのね、覚者さん――
さっき覚者さんが外へ出たのと同じときに
裏から回り込んだ憲兵が襲ってきて――
メフィスさんがさらわれたの！",
"それでね――
“誰かが欠けたとしても、作戦は遂行する”
ってメフィスさん、言っていたでしょ？",
"だから、セムたちは<STG 473>の方へ
向かっていったわ
あなたもすぐ、彼らを追って――！",
覚者さん、来てくれたんですね！,
"まさか、この作戦をメフィスさん抜きで
進めることになるのは予想外だったけど――
でも、やらなくちゃいけませんよね",
"ここは任せて中に入ってください、覚者さん
囚われた人と――メフィスさんを探してください！",
あんたも来たか！,
"俺も作戦通り、奴らを引き付けながら
屋敷の中を探ってみたんだが
どうやら、メフィスは牢に囚われているみたいだな",
"ここは俺に任せろ――
あんたはメフィスを助け出してくれ！",
覚者さん、遅かったですね～,
"メフィスさんはどうやら
1階の怪しい扉の向こうにいるようです",
"わたしは作戦通り
こいつらを引き付けてますので
覚者さんは彼を助けに行ってくださいます？",
"あぁ、覚者さん！
大変なことになっちまったな――",
"いてて、すまない――
突然憲兵が雪崩れ込んできて
あれよあれよという間にこんなことになってしまった",
"でも――きっと、君やメフィスくんなら
なんとかできる――
勝手だけど、そう信じさせてくれ",
め、メフィスさんが――メフィスさんが――,
"――ううん！
大丈夫だよね、きっと
あんなに強いんだし！",
"覚者さん、作戦開始なんですよね？
応援してます、あたし――
みんなが帰るまで、ここで待ってるから！",
"クク――
その死体が、俺だとでも思ったか？",
"この屋敷は、昔よく遊びに来ていた――
牢屋の鍵開けは久しぶりだが
まだ腕は鈍っていなかったみたいだな",
"――助けに来てくれたんだろう？
ありがとな",
"どうやら、そこにある看守の間に
屋敷の鍵番もいるらしいんだが
一人で挑むには荷が重くてな――
だが、俺たち二人なら恐れるに足らん",
"<NPC 681>の待つ執務室には
鍵がかかっているはずだ
鍵番から鍵を奪えば、開けられるようになるだろう",
"その足音――覚者か？
おい、こっちだ！",
"メフィスは牢屋にいるらしいぞ！
　　　　あんたは、メフィスを探してくれ！",
"よし、屋敷の鍵は手に入れたようだな
これで執務室へ入れるはず――
――そこに、<NPC 681>もいるはずだ",
――――,
"――――
――",
"ついに奴を仕留められるのか――
気を引き締めて行こうぜ",
"相棒――俺たちはついにここまで辿りついた
最後にもう一度だけ、力を貸してくれ！",
"ナヴィド！
貴様はメガドの街を、民を、アッカ―シェランの誇りを
汚らわしいオーク共に売り払ったんだ！",
エミル様を――実の兄を、どうして！,
"メフィス――
兄上の足元に、いつも纏わりついていた
あのガキが私に復讐だと――？",
