old,new
"《ベルタ盗賊団のアジト》から物資要請があったんだ
だから解放軍の人に運搬を頼んだんだけど
魔物に襲われて積み荷がダメになっちゃったらしいの",
"今度こそちゃんと届けたいから
洞窟に巣食った魔物たちの討伐――
なんとかお願いできない？",
"ん、覚者さん
どうしたんだい",
"えっ、盗賊のアジトへ食料を？
うーん――悪いけど、これから一仕事あってね
ヘザーに手伝いを頼まれてさ",
"盗賊のアジトへ食料を届ける手伝い！？
――覚者さん、何を考えてるんだ？
盗賊どもを助けるために、危険を冒すなんて",
"だいたい、物資要請が本当って証拠はあるのか？
盗むことを悪いと感じないような奴らだろ
食う物くらい自力でなんとかできるんじゃないのか？",
"――俺の爺ちゃんは国を護る兵士だったけど
盗賊とのいざこざで殉職したんだ
覚者さんには悪いけど――今回は力になれないな",
"聞いた話だとかなりの数の魔物がいるみたい
ローナやブラッドみたいな、戦える人に
手を貸してもらった方が良いんじゃないかな",
"出発前に声をかけてみて！
二人とも良い人だもの
きっと、どちらかは手を貸してくれるはずよ",
"それから、もし戦力が足りないと思ったら
あなたの――ええと、ぽーん？　だっけ
その人たちの力を借りるのもいいと思うわ
とにかく、一人で何とかしようとしないでね",
"よう覚者さん――お困りみてぇで？
話は聞かせてもらいやしたぜ",
"盗賊にいい顔しない奴らは
どうしたっているもんです
いや、覚者さんやキャリーの姐さんが
珍しい部類なんでさ",
"俺で良けりゃ、力になりますぜ！
これでも足にはちっと自信があるんでね",
"さて、それじゃ早速行きますかい――
準備の方はもうよろしいんで？",
出発する,Depart
――少し待ってほしい,...I want to wait awhile
"道案内なら俺に任してくだせぇ
ここの道なら、誰よりも分かってんだ",
"ふぅ――まさかマンティコアがいたとはなぁ
そりゃあ、騒がしくもなる訳だ",
"これでキャリーの姐さんも一安心でしょうや
貴重な食料、そう何度も無駄にできませんからね",
"さてと――それじゃあ報告しに戻りますかね
なぁに、近道を通ればティネスまですぐでさ",
"損得抜きで盗賊のためにひと肌脱ごうなんて
気軽に言い切るような人間――
キャリーの姐さんの他には見たことありませんや",
"俺らは盗賊だが、義理は大事にする方です
姐さんが困ってるってなら、俺はいつだって
すぐに馳せ参じますぜ",
"あ、覚者さん
スニーカーさんと一緒に行ってきてくれたんだ！
助かったわ、ありがとう！",
"さてと、それじゃあまた邪魔者が来る前に
急いで運搬しなおさなきゃね",
"この辺りもだいぶ魔物が増えてきやしてね
酷いのはこっちだ、ついて来てくだせえ",
おっと、さっそく歓迎されてるみてぇで――,
ひぇっ――実をいうと不気味なのは苦手なんでさ,
"この奥に、魔物の吹き溜まりがあるんです
そこにきっと――",
やっぱりな――大将のお出ましってやつですぜ！,
"聞いた話だとかなりの数の魔物がいるみたい
ローナやブラッドみたいな、戦える人に
手を貸してもらった方が良いんじゃないかな",
"出発前に声をかけてみて！
二人とも良い人だもの
きっと、どちらかは手を貸してくれるはずよ",
"それから、もし戦力が足りないと思ったら
あなたの――ええと、ぽーん？　だっけ
その人たちの力を借りるのもいいと思うわ
とにかく、一人で何とかしようとしないでね",
