old,new
"ああ、今ちょっと忙しいのよね
ナヤジークさんに頼まれて
スポットの調査をしてるんだけど
量が多くってさ――",
"他に頼める人もいないから、やるしかないけど
私一人でさばき切れるかどうか
ギリギリってところだね",
"何？　協力してくれるって？
――ああ、そう言ってくれる人を待ってたの！",
"素材として使えそうな物の
サンプル収集をお願いね
これもスポット情報の調査には
欠かせないんだ",
"そうね――
素材として使えそうな物の収集か
魔物出没状況の調査か
どちらかをお願いできない？",
素材の収集（納品）,
魔物出没状況の調査（討伐）,
――少し考えさせてくれ,...I will think a bit
"魔物の出没状況が調査できたら
私に教えてちょうだい
まとめて報告できるようにするから",
"ありがとう、これでなんとか
報告書が作れそう――",
"事前にスポット情報を調べておくことで
ケガ人を減らすよう注意できるし
今後の物資補給計画にも関わるの",
"つまり、とっても大事な情報になるってこと
協力してもらえたおかげで
早めに情報をまとめられて助かったわ",
"わかったわ
それじゃあ、素材として使えそうな物の
収集をお願いね",
"わかったわ
それじゃあ、魔物の出没状況を
調査してきて、私に教えてちょうだい",
"なるほど、あのスポットでは
そういった素材が採れるんだね",
"移動中の戦士たちにも情報を共有して
効率よく補給ができるように
取り計らってもらわないとね――",
"それからさ、帰ってきたところで悪いんだけど
もう一つ頼まれてくれないかな",
"今、新たに魔物が出たっていう連絡があったんだけど
ちょうどそこも、調査対象になってるスポットで――
一気に情報を集める機会なの、お願い！",
"なるほど、あのスポットでは
そういった魔物が出るんだね",
"太刀打ちできそうにない人や
身軽に動けない輸送隊なんかが
近寄らないように注意しないと――",
"それからさ、帰ってきたところで悪いんだけど
もう一つ頼まれてくれないかな",
"今、新たに魔物が出たっていう連絡があったんだけど
ちょうどそこも、調査対象になってるスポットで――
一気に情報を集める機会なの、お願い！",
"疲れてるのはわかるんだけど
ちょっとでも早くスポット情報の
資料を完成させたいんだよ――
どうか一つ、頼めない？",
"――そうだよね
色々と都合もあるだろうし
また気が向いたらお願いね",
