old,new
"お前には、これから夜のメガドで一緒に
<COL ff2600>《諜報活動》</COL>へ出かけてもらう",
"諜報とは――簡単に言えば
尋問で使える<COL ff2600>《証拠》</COL>なんかの情報を入手するため
メガドの街を探索するんだ",
"時には人の欲しい物を納品したり
邪魔な奴らを力で片付けたりする必要もあるだろう",
"ヤツを落とすための《証拠》は
この《諜報活動》でしか入手することができない
――非常に重要な任務だ",
"今回は、俺が誘導する――
《諜報活動》がどのような任務なのか
説明する必要があるからな",
"次回の諜報活動からは
自由に探索してもらうつもりだ
――覚えておいてくれ",
"夜のメガドは、お前が知っているメガドより
ずっと危険だ――
準備を怠るなよ",
"――俺の準備はいつでも万端だ
出発する時に、また声をかけてくれ",
"さぁ、準備ができたのなら
《諜報活動》に出発するか？",
はい,Yes
いいえ,No
どうした？　諜報活動を続けよう,
おい覚者、夜のメガドには気をつけろ,
"夜のメガドは昼と違い、ナヴィドの息がかかった
憲兵がウヨウヨいやがるからな
見つかりでもしてみろ
捕まえようと襲いかかってくるぞ",
"それから、探索も慎重に行け
うまく忍べば、路地裏なんかで
コソコソしている奴らの危ない話を
聞いたりできるかもしれんぞ",
"とにかく、昼間のメガドと違って
何が起きるかわからないから――
常に気を抜くなよ",
"くそ、憲兵が見張ってやがる
　　　　　今はこの先に行けないな――",
憲兵だと――チッ、顔を見られるなよ,
"犬程度なら楽勝だな
　　　　　さっさと追い払っちまおう",
仕方ない、落し物を見つけてやろう,
"あぁ、もう――
<NPC 698>ったら人使いが荒いんだから",
"メフィスゥ――
あんたまだレジスタンスなんてモンを
やってんのかと思ったら――
まさか、 “メガドの英雄” を味方につけたのかい？",
"英雄サン、あんたもお人よしだねェ――
ま、あんたがそっち側につくってんなら
<NPC 681>を倒すなんて絵空事も
俄然現実味を帯びてくるってもんさね",
"ところで、顔を見せに来たって訳じゃないんだろ
――仕事の話かい？",
――――,
"――――
――ふぅん、なるほどね
<NPC 691>とかいうゴロツキの素性が知りたいと",
"ゴロツキどもに詳しい奴なら知ってるよ
この辺を締めてるそいつなら、<NPC 691>とやらに
心当たりがあるかもしれないねェ",
"あたしの情報は高くつくよ――と言いたいところだが
今回は覚者さんに免じてサービスしたげるよ
簡単なお使いさえ済ませてくれればいい",
"あんたの地図に３ヵ所、印をつけておいた
<COL ff2600>３つのうち、好きなものを１つ選んで
こなしてきてもらいたい</COL>",
"それぞれの場所にあたしの助手がいるから
そいつらから詳しい話を聞くんだね
――それじゃ、頼んだよ",
"その女はジョウホウヤと呼ばれていて
　　　　　情報を集めるプロだ――挨拶して損は無い",
まずは恩を売っておくとしようか――,
"新しい《証拠》を入手したぞ！
　　　　　ジョウホウヤに一応礼をしに行こう",
"<NPC 691>とか言うゴロツキの正体が
知りたいんだろう？
だったら、あたしに声をかけたのは正解だったね
覚者さん、あんたに免じてサービスしとくよ",
"あんたの地図に３ヵ所、印をつけておいた
<COL ff2600>３つのうち、好きなものを１つ選んで
こなしてきてもらいたい</COL>",
"それぞれの場所にあたしの助手がいるから
そいつらから詳しい話を聞くんだね
簡単なお使いだが――引き換えに情報を渡すよ",
"頼みたいことは３つある――
だけど、そのうちの１つを選んで
こなしてきてくれればいいからね",
"あんたの地図に３ヵ所印をつけておいた――
それぞれの場所に助手を派遣してるから
詳しくは彼らに聞くんだよ",
"働かざる者食うべからず――
情報が欲しけりゃ
ちゃっちゃと終わらせてきな",
１つ終わったらあたしに報告しにきなよ,
"やってきてくれたようだね
じゃ、約束だ",
"確か、捕まえた<NPC 691>って不審者の
正体が知りたいんだったね――
それなら、この先の細い路地にいつもいる
<NPC 693>に聞いてみるといい",
"そいつはなんでも、メガドの
夜の住民の顔を全員覚えているって噂だ
――真偽は定かじゃないがね",
"しかも、人柄もしっかりしてて
“夜のメガドの顔役になる” とか大口叩いてんだとさ
――なんでゴロツキなんてやってんのかね？",
"とにかく、その<NPC 693>に
会ってみるといいよ",
"なぁに――
あら、<NPC 698>からの紹介なの？",
"手伝ってくれるなら助かるわ
ちょうど困っていたところなの――",
"この先にある広場に用事があるんだけどね
憲兵がたむろしていて困っていたのよ
いついなくなるかも分からないし――",
"ね、あなた、追い払ってきてくれない？
――いいじゃないの、どうせ<NPC 698>から
対価はもらうんでしょう？
あたしはここで待っているから、お願いね",
"この先にある広場に用事があるんだけどね
憲兵がたむろしていて困っていたのよ
いついなくなるかも分からないし――",
ね、あなた、追い払ってきてくれない？,
"どうせ<NPC 698>に言われて来たんでしょ
――あたしの手伝いが嫌なら
他を当たったらどう？",
"――あれ？
あんたの顔、どこかで見たことあるんだよなぁ
もしかして有名人？",
"あ、そうそう、ところで見てたぜ！
あんたがジョウホウヤと話してるところ
どうせ、仕事の手伝いをさせられてんだろ？",
"ちょうど良かった、あんたみたいな
戦士の手を借りたかったんだよ！
オレ、この先の井戸に用があるんだけど
気色の悪い野犬がたむろしてて困ってんだ",
"なぁ、ちょっくら行って
追い払ってきてくれないか？",
"ちょうど良かった、あんたみたいな
戦士の手を借りたかったんだよ！",
"オレ、この先の井戸に用があるんだけど
気色の悪い野犬がたむろしてて困ってんだ",
"オレを手伝うために来てくれたんだろ？
なぁ、ちょっくら行って
追い払ってきてくれないか？",
"まぁ、無理にとは言わないけど――
他の奴らを手伝うことにしても
オレは恨んだりしねえよ",
"――どうしよう
どうしよう、どうしよう――",
"<NPC 698>から採ってくるのを
おねがいされた大切なお花を
どこかに落としちゃった――",
"――さがすのお手伝いしてくれるの！？
ありがとう！",
"あのね、キラキラしててとってもキレイだから
きっとすぐ見つけられるとおもうよ",
"<NPC 698>から採ってくるのを
おねがいされた大切なお花を
どこかに落としちゃった――",
"あのね、キラキラしててとってもキレイだから
きっとすぐ見つけられるとおもうよ",
"あ、でももしお手伝いがいやになっちゃったら
他のところに行ってもだいじょうぶだからね",
"わぁ――本当に見つけてきてくれたんだね
ありがとう！",
"これ、僕たちみんなで
がんばって探したものだったから
失くすとみんな悲しんじゃうところだったよ",
"あのね、本当はないしょなんだけど――
ジョウホウヤって前はお医者さんだったんだって
このお花が、お薬になるのかなぁ？",
"あーん助かったわ、ありがとね！
ねぇ、ジョウホウヤのところに戻るの？",
"ここだけの話、<NPC 698>には
気を付けた方が良いわよ
昔は王国軍の精鋭諜報員だったとか――
なんてウワサよ、ウ・ワ・サ！",
"ここだけの話、ジョウホウヤって
なかなか太っ腹なのよね――",
"でも、だからってずっと使いっ走りで
終わる気はさらさらないの
あたし――メガドでビッグになってみせるわ",
"そういえば、あんたのこと思い出したよ！
よそから来て、メガドを取り返したっていう
覚者さんだろ？
すげぇ、握手してくれないか？",
"――あぁ、そうだった
野犬どもを追い払って来てくれたのか？
ありがとな、これでジョウホウヤに
どやされずに済むぜ",
"お返しって訳じゃないんだけどよ――
<NPC 698>は昔、正体を知る者は必ず消す
凄腕暗殺者だったって噂だぜ",
"まー、酒飲みながら聞いた話だから
ホントか嘘か、夢か幻か――よくわかんねえけどな",
井戸にどんな用かって？,
"おいおい――
それはいくら覚者さんでも言えねえよ
けど、永遠に葬りたいもんがあれば
オレに言いな",
"――ふぁぁ
ねむいけど、がんばったら
<NPC 698>がほめてくれるかなぁ",
こんなものか――さぁ、<NPC 698>に報告しよう,
片付けたぞ、さっきの男に報告しよう,
片付けたか、さっきの女に報告しよう,
これか？　さぁ、さっきの子供に報告だ,
