old,new
"今日も引き続き、<NPC 681>の元へ
《潜入調査》を頼む",
"<NPC 691>の尋問で出てきた
侯爵家の家令だという《<NPC 586>》――
その人物に接触し、尋問したいところだな",
"覚者、<COL ff2600>今日は俺もメガドに出る</COL>
お前は<NPC 586>の動向を探ってくれ
その後、合流し――ヤツが１人きりになったところを
見計らい、拘束しよう",
準備ができたら話しかけてくれ,
"さて、それじゃ――
昼の《潜入調査》を開始するか？",
はい,Yes
いいえ,No
"現時点では、<NPC 586>が最も
お前の暗殺未遂や、メガドの陥落に
関わっている可能性が高い",
どんな人物だろうと、心を許すなよ,
"<COL ff2600>もし《潜入調査》の任務を中断したいときは
覚者の力を使って、自力で帰ってきてくれ </COL>
俺は導いてやることができないからな",
"十分な準備をしておけ
<NPC 586>がどんな人物かは分からないが
戦闘になる可能性もある",
"これはこれは覚者殿、ごきげんよう
本日もお越しいただき
感謝いたします",
"もはや、メガドにとって覚者殿は
無くてはならぬ存在
そんな覚者殿に、ご相談がございます
あまり大きな声では言えないのですが――",
"実はうちの家令の<NPC 586>の動きが
最近、どうも怪しいようで――
事ある毎にコソコソと何処かへ行くのです",
"先日も大切な帳簿が消えまして
それもこれも、彼の仕業なのではないかと――
しかも、これはオークが増えてきた頃と同時期です
関係があるとは考えたくないのですが",
"万が一、侯爵家の使用人がオークと関係など――
公になれば醜聞では済まぬ、国家の一大事です",
"どうか、<NPC 586>の行方と――
彼が隠していることを突き止めて
いただきたいのです",
"<NPC 586>は、先ほど屋敷を出て行きました
私用があるとかで――
居住区の下層へ向かったようです
――覚者殿、急いで彼を追ってください",
"実はうちの家令の<NPC 586>の動きが
最近、どうも怪しいようで――
事ある毎にコソコソと何処かへ行くのです",
"先日も大切な帳簿が消えまして
それもこれも、彼の仕業なのではないかと――
しかも、これはオークが増えてきた頃と同時期でして
関係があるとは考えたくないのですが",
"どうか、<NPC 586>の行方と――
彼が隠していることを突き止めて
いただきたいのです",
"あの者は、先ほど屋敷を出て行きました
私用があるとかで――
居住区の下層へ向かったようです
覚者殿、後を追うのならお急ぎくださいませ",
"どうした覚者
何かあったのか？",
――――,
"――<NPC 681>がそう依頼したのか
おかしい、タイミングが良すぎる",
"まるで首謀者が<NPC 586>であるような言い方だが
<NPC 691>が消えたことで奴も勘付き
トカゲの尻尾切りに走ったか――？",
"それともまさか、本当に<NPC 681>は
無関係だと言うのか――",
――――,
"――――
――",
"――まぁいい、とにかく行ってみるぞ
<NPC 586>を直接尋問すれば
全てわかることだ――",
"なっ、何をするんだ！！
やめろぉおおおおおおおおおおお！",
や、奴らめ――,
うら、ぎ――り――,
――――,
"この男がエニスか――
――くそ！",
――――,
一体何が起こった？,
"<NPC 681>の話を信じるなら、<NPC 586>が
抜け出したのはオークと密談するためと
考えられるが――
なぜオークは取引相手を襲ったんだ？",
"――ともかく、唯一の手がかりである
<NPC 586>は死んだ
あと少しでオークとの癒着の証拠を押さえられたが
残念ながら目撃者はもう全て――",
――――いや、待てよ,
"全てじゃない――
情報を持っているのは、なにも
人間だけじゃない",
フフ、フフフフ――,
"――覚者、俺は集会所までなんとかして
そのオークを運んでいく",
"お前は、<NPC 681>に報告に行ってくれ
<NPC 586>が死んだことだけ伝えるんだ――
俺たちがオークを捕えたことは、伏せるんだぞ",
"覚者、俺は集会所までなんとかして
そのオークを運んでいく",
"お前は、<NPC 681>に報告に行け
<NPC 586>が死んだことだけ伝えるんだ――
俺たちがオークを捕えたことは、伏せるんだぞ",
"手かがりは今、それしかないんだ
オークと、あの距離で対話するなんて
ゾッとするが――
やるだけ、やってみよう",
"――――
――",
なんと――――,
"<NPC 586>がそんなことに――
なんということです――あぁ
言葉もでません",
"<NPC 586>は――父の代、兄の代から
仕えてくれていた家令なのです
そんな男が、オークとの密談なんて
――信じられません",
"悪事を行う者には必ず報いがある――
ということでしょうか
<NPC 586>よ――哀れな男です",
"覚者殿――
どうか、この件はご内密にお願いできますかな",
"主として、しもべの不始末は
いずれ必ず責任を取るつもりです
しかし今のメガドには、揺るがぬ大黒柱が
必要なのです――",
――――,
"――あぁ、お帰りですかな
お送りいたしましょう
エニス、エニ――",
"――オホン
失礼いたしました、私がお送りしましょう",
"――――
――フン",
"これでまんまと、哀れな<NPC 586>に
罪を押し付けた訳か
覚者、まさか――
<NPC 681>を信じてはないだろうな？",
"――――覚者、<NPC 681>を信用するな
アイツは毒蛇のような男だ",
"<NPC 681>には兄がいた――
先代のクルト家当主、エミル様だ",
"エミル様は弱者に優しく、人々に慕われていた
救済に力を注ぐことは、一部の支配層からは
不評だったようだが――
<NPC 681>もそのうちの一人だ",
"そのエミル様は、10年前お亡くなりになった
――原因不明の急死だ",
"跡を継いだ<NPC 681>は、エミル様の遺した
功績や形見をほとんど葬り――
メガドを奴の望むような王都に発展させたんだ",
"<NPC 681>は自分の信じる道のためなら
どんな物でも利用するし
どんな障害であっても必ず排除する――
――たとえ、唯一の肉親であってもな",
"覚者、惑わされるな
お前だけが頼りなんだ――",
