key,old,new
pop_cmd_close,閉じる,
pop_cmd_profile,プロフィール表示,
pop_cmd_status,ステータス表示,
pop_cmd_talk,話しかける,
pop_cmd_friend_request,フレンド申請,
pop_cmd_party_kick,パーティーから外す,
pop_cmd_party_reader,パーティーリーダーに設定,
pop_cmd_party_request_cancel,要請取り消し,
pop_cmd_party_request,パーティー要請,
pop_cmd_party_status,パーティー詳細表示,
pop_cmd_participation,参加する,
pop_cmd_refuse,断る,
pop_cmd_subscription_application,加入申請,
pop_cmd_subscription_application_cancel,加入申請取り消し,
pop_cmd_join_permit,加入許可,
pop_cmd_join_denial,加入拒否,
pop_cmd_clan_status,クラン詳細情報,
pop_cmd_clan_solicitation,クランに勧誘する,
pop_cmd_clan_solicitation_cancel,クラン勧誘取り消し,
pop_cmd_clan_solicitation_receive,クラン勧誘を受ける,
pop_cmd_clan_solicitation_denial,クラン勧誘を拒否する,
pop_cmd_friend_request_cancel,フレンド申請キャンセル,
pop_cmd_friend_request_permit,フレンド申請許可,
pop_cmd_friend_request_denial,フレンド申請拒否,
pop_cmd_friend_release,フレンド解除,
pop_cmd_favorites_friend,お気に入りフレンド設定/解除,
pop_cmd_favorites_register,お気に入り登録,
pop_cmd_favorites_release,お気に入り解除,
pop_cmd_pawn_employment,ポーンの雇用,
pop_cmd_pawn_reaction,ポーンのリアクション設定,
pop_cmd_pawn_delete,ポーンの削除,
pop_cmd_pawn_visibility,ポーンの公開設定,
pop_cmd_pawn_rental_history,レンタル履歴,
pop_cmd_pawn_dismissal,ポーンの返却,
pop_cmd_card_pl,覚者プロフィール,
pop_cmd_group_chat_invite,グループチャットに誘う,
pop_cmd_group_chat_kick,グループチャットから外す,
pop_cmd_keep_up_autorun,追従オートラン,
pop_cmd_blacklist_add,ブラックリスト追加,
pop_cmd_blacklist_delete,ブラックリスト削除,
