key,old,new
mr_msg_score,Total Score,
mr_msg_total,Grand Total Score,
mr_msg_element,項目,Item
mr_msg_finish,完了,Complete
mr_msg_get,を獲得！,
mr_msg_lobby,秒後にロビーに戻ります, seconds left until you return
mr_msg_no_reward,報酬はありません,
mr_msg_no_element,項目はありません,
mr_msg_times,回数,Count
mr_msg_sum,小計,Subtotal
mr_msg_deathpenalty,死亡ペナルティ,
mr_msg_tec_score,Technical Score,
mr_msg_tec_score_best,Best Technical Score,
mr_msg_tab_reward,報酬,
mr_msg_tab_score,スコア詳細,
mr_msg_head_timebonus,残タイムスコア,
mr_msg_head_timebonus_powered,タイムボーナス,Time Bonus
mr_msg_head_reward_normal,基本報酬,
mr_msg_head_reward_parts,部位破壊報酬,
mr_msg_head_reward_opcs,<OPCS>報酬,
mr_msg_title_en,Mission Result,Mission Result
mr_msg_title_jp,ミッションリザルト,Mission Result
mr_msg_parts_break,部位破壊,
mr_msg_result_reward,リザルト報酬を獲得！,
mr_msg_wm_score,Score,
mr_msg_wm_dp_name_pos,<UNTN DP>,<UNTN DP>
mr_msg_wm_dp_name_acc,ウォーミッション累積ポイント,War Mission Accumulated Points
mr_msg_wm_bonus_1,戦況ボーナス,
mr_msg_point_doubling_001,コンテンツを中断したため、使用できません,
mr_msg_point_doubling_002,Scoreが 0 DPのため、使用できません,
mr_msg_point_doubling_003,上限に達したため、再抽選できません,
mr_msg_point_doubling_004,"<COL ffdc78>黄金石 <VAL> 個</COL>を消費して
ポイント倍加抽選をおこないますか？

ポイント倍加抽選は以下のいずれかが抽選されます
再抽選の場合、<COL ffdc78>元の結果より高い倍加を抽選</COL>します",
mr_msg_point_doubling_005,合計ポイント,
mr_msg_point_doubling_006,"おめでとうございます！
＜合計ポイント<VAL>倍＞を獲得しました",
mr_msg_point_doubling_007,倍加ボーナス,
mr_msg_point_doubling_008,リザルト終了まで、残り<VAL>秒,
mr_msg_contents_failed_break,コンテンツ中断/失敗,
