key,old,new
item_name,名称,Name
item_category,カテゴリ,Category
item_max_possess,所持最大数,Stack Size
iitem_con,アイコン,Icon
item_caption,説明,Description
item_grade,グレード,Grade
item_rank,アイテムランク,Item Rank
item_effect,効能,Effect
item_use_limit,使用制限,Use Limit
item_purchase_price,購入額,Purchase Price
item_sell_price,売却額,Sell Value
item_max_price,バザー取引最高額,Maximum Bazaar Price
item_minimum_price,バザー取引最低額,Minimum Bazaar Price
item_sell_ok,売却OK,Sale OK
item_bazaar_ok,バザー出品OK,Bazaar Exhibit OK
item_material,素材分類,
item_levelcap,装備制限ジョブレベル,
item_equip_clast,装着中クレスト,
weight,重量,Weight
item_max_equip,最大装着数,
item_weapon_type,武器タイプ,Weapon Type
physical_attack,物理攻撃力,Physical Attack
magic_attack,魔法攻撃力,Magick Attack
item_phisical_property,物理属性,Physical Attribute
item_magic_property,魔法属性,Magick Attribute
item_strength,吹き飛ばし力,Blow Power
item_faint,気絶攻力,Knockout Power
item_chance,チャンス攻力,Chance Attack
item_stagger,盾ガード値,Guard Power
item_num_of_load,矢装填数,Max Loaded Arrows
weakness_attack_subhuman,対敵特効【亜人】,Demihuman Slayer
weakness_attack_beast,対敵特効【獣】,Beast Slayer
weakness_attack_ogre,対敵特効【鬼人】,Ogre Slayer
weakness_attack_undead,対敵特効【腐死】,Undead Slayer
weakness_attack_skeleton,対敵特効【骸骨】,Skeleton Slayer
weakness_attack_winged,対敵特効【有翼】,Winged Slayer
weakness_attack_giant,対敵特効【巨人】,Giant Slayer
weakness_attack_softbody,対敵特効【軟体】,Formless Slayer
weakness_attack_soul,対敵特効【霊体】,Spirit Slayer
weakness_attack_curse,対敵特効【呪詛】,Cursed Slayer
weakness_attack_golem,対敵特効【造魔】,Golem Slayer
weakness_attack_human,対敵特効【人間】,Human Slayer
weakness_attack_alchemy,対敵特効【錬金】,Alchemy Slayer
weakness_attack_dragon,対敵特効【竜族】,Dragon Slayer
weakness_attack_demonic,対敵特効【魔族】,Demon Slayer
give_poison,与【毒】蓄積値,Inflict Poison
give_torpor,与【遅延】蓄積値,Inflict Torpor
give_sleep,与【睡眠】蓄積値,Inflict Sleep
give_drenching,与【水濡れ】蓄積値,Inflict Drenching
give_tarring,与【油濡れ】蓄積値,Inflict Tarring
give_stifling,与【スキル封印】蓄積値,Inflict Skill Stifling
give_softener,与【軟化】蓄積値,Inflict Frail
give_petrify,与【石化】蓄積値,Inflict Petrification
give_gold,与【黄金化】蓄積値,Inflict Golden
give_cought_fire,与【延焼】蓄積値,Inflict Catching Fire
give_frozen,与【凍結】蓄積値,Inflict Frozen Solid
give_thundershock,与【感電】蓄積値,Inflict Shock
give_holy_drain,与【聖吸】蓄積値,Inflict Holy Drain
give_darkness_mist,与【闇霧】蓄積値,Inflict Blind
give_fire_resist_down,与【炎防低下】蓄積値,Inflict Fire Resist Down
give_ice_resist_down,与【氷防低下】蓄積値,Inflict Ice Resist Down
give_thunder_resist_down,与【雷防低下】蓄積値,Inflict Thunder Resist Down
give_holy_resist_down,与【聖防低下】蓄積値,Inflict Holy Resist Down
give_dark_resist_down,与【闇防低下】蓄積値,Inflict Dark Resist Down
give_physical_attack_down,与【物攻低下】蓄積値,Inflict Physical Atk. Down
give_physical_difense_down,与【物防低下】蓄積値,Inflict Physical Def. Down
give_magic_attack_down,与【魔攻低下】蓄積値,Inflict Magick Atk. Down
give_magic_difense_down,与【魔防低下】蓄積値,Inflict Magick Def. Down
phisical_difence,物理防御力,Physical Defense
magic_difence,魔法防御力,Magick Defense
