key,old,new
myroom_menu_talk,話しかける,Talk
myroom_menu_party,パーティー管理,Party Management
myroom_menu_room,自室の管理,Room Management
myroom_menu_present,プレゼントをあげる,Give Present
myroom_menu_partner_reset,パートナーポーンの解除,Dismiss Partner Pawn
myroom_om_text_esa,エサをあげますか？,
myroom_edit_ok,似合ってるね,It looks good on you
myroom_edit_ng,前の髪型のほうがいいね,I prefer your previous hairstyle
myroom_menu_partner_reset_error,リワードがあるときは解除できません,
myroom_edit_alert,"<COL AA1414>最終確認</COL>

元の髪型や、別の髪型に変更する場合は、
美容院（有償）で変更する必要があります。

本当に変更しますか？","<COL AA1414>Final Confirmation</COL>

When changing to the original hairstyle or
another hairstyle, it has to be changed at
the Beauty Salon (paid).

Are you sure you want to change it?"
myroom_menu_pawn_quest,お願いを聞く,Grant Request
myroom_pawn_quest_order,よし、わかった,"All right, I got it"
myroom_pawn_quest_disp_ui,詳細を聞く,Let's hear the details
myroom_pawn_quest_no_order,またあとで,Maybe later
myroom_menu_pwan_quest_talk,お願いについて,Regarding Request
myroom_menu_pawn_quest_clear,思い出話,Reminisce
myroom_mandragora_1A0_1_menu,マンドラゴラの管理,Mandragora Management
myroom_mandragora_1A0_2_menu,マンドラゴラ図鑑,Mandragora Journal
myroom_mandragora_2A0_1_menu,鉢植を持っていない,
myroom_mandragora_2A1_1_menu,マンドラゴラを迎え入れる,Take in Mandragora
myroom_mandragora_3A0_1_menu,育てる,Raise
myroom_mandragora_3A0_2_menu,持ちあげる,Lift
myroom_mandragora_3A0_3_menu,なでる,Pat
myroom_mandragora_3A0_4_menu,見た目を変える,Change appearance
myroom_mandragora_3A0_5_menu,名前を変える,Change name
myroom_mandragora_3A1_1_menu,土を変える,Change soil
myroom_mandragora_3A1_2_dialog,"マンドラゴラを育てるには
土の状態を回復する必要があります
<COL ffdc78>ふかふかの土</COL>を使用しますか？",
myroom_mandragora_3A2_1_menu,育成状況を確認する,Check raising status
myroom_mandragora_3A2_2_menu,肥料を確認する,Check fertilizer
myroom_mandragora_3A2_3_dialog,"このマンドラゴラを<COL ffdc78>黄金石で即時育成</COL>します
よろしいですか？
<COL ffdc78>黄金石<VAL>個</COL>を消費します(所持数：<VAL>)",
myroom_mandragora_3A2_4_dialog,このマンドラゴラを<COL ffdc78>黄金石で即時育成</COL>しました,
myroom_mandragora_3A2_5_dialog,"黄金石が不足しています
(所持数：<VAL>)",
myroom_mandragora_3A2_6_dialog_menu,オンラインショップを開く,
myroom_mandragora_3A3_1_menu,受け取る,Receive
myroom_mandragora_3A3_2_announce,鉢植に戻るまでまとう,
myroom_mandragora_4A0_1_dialog,"マンドラゴラ
<VAL>
の名前を変更しますか？",
myroom_mandragora_4A0_2_dialog_title,マンドラゴラの名前を設定,
myroom_mandragora_4A0_3_dialog_attention,"注意事項
・半角２文字～１２文字まで入力可能です
・半角英数字と一部の記号 '.,:;!?&-_ が使用可能です",
myroom_mandragora_4A0_4_dialog_button,完了,
myroom_mandragora_4A0_5_dialog_button,中止,
myroom_mandragora_3A0_1_01_dialog,"マンドラゴラを育てるには
「作るもの」と「肥料」分のアイテムが必要です
まずは「作るもの」を選択してください",
myroom_mandragora_3A0_1_02_dialog_menu,作るものを選ぶ,Choose what to make
myroom_mandragora_3A0_1_03_dialog,"次に「肥料」分のアイテムを自由に選択してください
「肥料」として与えたアイテムによっては、
マンドラゴラの成長に変化が現れるかもしれません",
myroom_mandragora_3A0_1_04_dialog_menu,肥料を選ぶ,Choose fertilizer
myroom_mandragora_3A0_1_05_dialog,"肥料選択をキャンセルしますか？
(肥料に選んでいたアイテムは元に戻ります)",
myroom_mandragora_3A0_1_06_dialog,育成方法を選んでください,Please choose a raising method
myroom_mandragora_3A0_1_07_dialog_menu,通常育成,Normal raising
myroom_mandragora_3A0_1_08_dialog_menu,黄金石で即時育成,Instant raise with GG
myroom_mandragora_3A0_1_09_dialog,"このマンドラゴラを通常育成します
よろしいですか？

マンドラゴラ：<VAL>
作るもの：<VAL>
育成時間：<VAL>",
myroom_mandragora_3A0_1_10_dialog,"このマンドラゴラを<COL ffdc78>黄金石で即時育成</COL>します
よろしいですか？

マンドラゴラ：<VAL>
作るもの：<VAL>
育成時間：<VAL>

<COL ffdc78>黄金石<VAL>個</COL>を消費します (所持数：<VAL>)",
myroom_mandragora_3A0_1_11_list,黄金石で即時育成,Instant raising with GG
myroom_mandragora_3A0_1_12_dialog,育成を開始しました,Raising has started
myroom_mandragora_3A0_1_13_dialog,育成が完了しました,Raising has completed
myroom_mandragora_3A2_2_dialog,"このマンドラゴラは育成途中です

作るもの：<VAL>
育成時間：<VAL>",
myroom_mandragora_3A1_3_dialog,<COL ffdc78>ふかふかの土</COL>を使用しました,
myroom_mandragora_3A1_4_dialog,ふかふかの土を持っていません,
myroom_mandragora_4A0_6_dialog,名前を変更しました,
myroom_mandragora_3A2_1_err01,"もうすぐ育成が完了するので
黄金石で即時育成は使用できません",
myroom_mandragora_3A0_4_err01,今は変更できません,
myroom_mandragora_3A0_1_10_dialog_ex1,<COL ffdc78>すぐに育ちます</COL>,
myroom_mandragora_2A1_1_err01,自室の管理から鉢植を設定してください,
myroom_pawn_think_grow,ポーン戦術育成できるポーンがいます！！,There are pawns that are able to do Pawn Tactics Training!!!
