key,old,new
pawn_command_610,回復優先,Prioritize Recovery
pawn_command_611,攻撃,Attack
pawn_command_612,支援,Support
pawn_command_613,追従,Follow
pawn_command_614,警戒,Observe
pawn_command_615,待機,Wait
pawn_command_616,ターゲット変更,Change Target
pawn_command_617,体力回復,Heal
pawn_command_618,状態異常回復,Cure Debilitations
pawn_command_619,大威力攻撃,Heavy Attacks
pawn_command_620,挑発スキル発動,Use Taunt Skills
pawn_command_621,プレイヤー強化,Strengthen Player
pawn_command_622,敵弱体化,Weaken Enemy
pawn_command_623,エンチャント,Enchant
pawn_command_624,敵バインド,Bind Enemy
pawn_command_625,怯ませ・吹き飛ばし,Flinch Enemy
pawn_command_626,炎属性行動,Fire-attribute Actions
pawn_command_627,氷属性行動,Ice-attribute Actions
pawn_command_628,雷属性行動,Lightning-attribute Actions
pawn_command_629,聖属性行動,Holy-attribute Actions
pawn_command_630,闇属性行動,Dark-attribute Actions
pawn_command_631,斬属性攻撃,Slash-attribute Actions
pawn_command_632,打属性攻撃,Strike-attribute Actions
pawn_command_633,射属性攻撃,Pierce-attribute Actions
pawn_command_634,連係投げ発動,Throw
pawn_command_635,クイックチャージ発動,Activate Quick Charge
pawn_command_636,エナジースポット発動,Activate Energy Spot
pawn_command_637,ソリッドライザー発動,Activate Solid Riser
pawn_command_638,ハンズオブゴッド／レギア・バリアル発動,Activate Hands of God/Regal Barrier
pawn_command_639,命令キャンセル,Cancel Order
pawn_command_9499,ゆさぶり命令,Shake Command
pawn_command_10850,小型敵優先,Prioritize Small Enemies
pawn_command_10851,大型敵優先,Prioritize Large Enemies
pawn_command_10852,地上敵優先,Prioritize Ground Enemies
pawn_command_10853,飛行敵優先,Prioritize Flying Enemies
pawn_command_10854,スタミナ回復,Stamina Recovery
pawn_command_10855,シークレットコア発現,Expose Secret Core
pawn_command_10856,シークレットコア攻撃優先,Prioritize Secret Core Attacks
pawn_command_10857,敵弱体化：行動停止,Debilitate: Immobilize
pawn_command_10858,敵弱体化：持続ダメージ,Debilitate: Sustained Damage
pawn_command_10859,敵弱体化：ステータスダウン,Debilitate: Lowered Status
pawn_command_10860,敵弱体化：特殊ステータス,Debilitate: Special Status
