key,old,new
QUEST_MSG_LB_REC,推奨,Recommend
QUEST_MSG_LB_PROV,受注条件,Accept Conditions
QUEST_MSG_LB_NOTHING,なし,None
QUEST_MSG_LB_REQ,依頼内容,Request Details
QUEST_MSG_LB_REWARD,報酬,Reward
QUEST_MSG_LB_EXP,経験値,Experience points
QUEST_MSG_LB_G,ゴールド,Gold
QUEST_MSG_LB_RIM,リム,Rift
QUEST_MSG_PRIOD,<VAL>まで,Until <VAL>
QUEST_MSG_LB_NOREWARD,報酬アイテムなし,No rewards
QUEST_MSG_MASK,？？？？？,?????
QUEST_MSG_TITLE01,Quest Log,Quest Log
QUEST_MSG_TITLE02,クエストログ,Quest Log
QUEST_MSG_MENU_ENPRI,優先クエストに設定,Set Priority Quest
QUEST_MSG_ACCEPTED,受注数：,Accepted: 
QUEST_MSG_MENU,メニュー,Menu
QUEST_MSG_LB_ABS,概要,Overview
QUEST_MSG_LB_PROG,進行,Progress
QUEST_MSG_TAB_MYQ,マイクエスト,My Quests
QUEST_MSG_TAB_PTQ,パーティークエスト情報,Party Quests
QUEST_MSG_CG_MAIN,メインクエスト,Main Quest
QUEST_MSG_CG_GRAND,ワールドクエスト,World Quest
QUEST_MSG_CG_SOLO,パーソナルクエスト,Personal Quest
QUEST_MSG_LB_NSTEP,次の目的,Next Step
QUEST_MSG_LB_CLEARED,クリア回数,Times Cleared
QUEST_MSG_LB_ADDINFO,クリア回数による追加情報,
QUEST_MSG_LB_AREAP,エリア名声度：<NAME AREA_NAME>,Area Reputation: <NAME AREA_NAME>
QUEST_MSG_NAME_AREA,エリア名,Area Name
QUEST_MSG_UN_AP,AP,AP
QUEST_MSG_LB_BONUS,ボーナス,Bonus
QUEST_MSG_LB_CHARGINFO,課金情報,
QUEST_MSG_LB_GOAL,目的,Goal
QUEST_MSG_OPERATION,クエスト操作,
QUEST_MSG_MENU_CANCELLATION,優先解除,Cancel Priority
QUEST_MSG_MENU_PROORITY,優先クエスト,Priority Quest
QUEST_MSG_MENU_CANCEL,クエスト破棄,Cancel Quest
QUEST_MSG_MENU_MAP,地図で確認,Check Map
QUEST_MSG_QUESTMENU,クエストメニュー,Quest Menu
QUEST_MSG_QUESTLIST,受注クエスト一覧,
QUEST_MSG_BOARD_TITLE01,Quest Board,
QUEST_MSG_BOARD_TITLE02,クエストボード,Quest Board
QUEST_MSG_LB_REQ2,依頼,
QUEST_MSG_BUTTON_ACCEPT,受注する,Accept
QUEST_MSG_BUTTON_CANCEL,キャンセル,Cancel
QUEST_MSG_LB_SPBONUS,Special Bonus,Special Bonus
QUEST_MSG_SUBMENU,サブメニュー,Submenu
QUEST_MSG_AREAPOINT,エリア名声度 <VAL AREA_POINT>,Area Reputation <VAL AREA_POINT>
QUEST_MSG_TAB_ALL,すべて,All
QUEST_MSG_TAB_HUNT,討伐,Hunt
QUEST_MSG_TAB_COLLECT,納品,Deliver
QUEST_MSG_CAUTION_FULL,"クエスト受注数が上限に達しているため
クエストを受注できません",
QUEST_MSG_CAUTION_NOTHING,現在、特別な報せはありません,There are no quests currently available.
QUEST_MSG_BN_UNDETECTED,未公開ボーナス,Hidden Bonus
QUEST_MSG_BN_REPLAY,繰り返しボーナス,Repeat Bonus
QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!
QUEST_MSG_PROGRESS_CONDITION,進行条件,Progress Conditions
QUEST_MSG_HOLDING_PERIOD,開催期間,
QUEST_MSG_WAIT_ORDER_QUEST,受注待ちクエスト,
QUEST_MSG_LIST_UPDATE_ERROR,リストの更新に失敗しました,Failed to update the quest list.
QUEST_MSG_SELECT_REWARD,選択報酬 (1つ選択),Select Reward (1)
QUEST_MSG_NOTHING,現在受注しているクエストはありません,There are currently no quests available.
QUEST_MSG_NUMBER,No.<VAL>,
QUEST_MSG_REPLAY_XP_UP,経験値アップ,Experience Point Up
QUEST_MSG_REPLAY_AP_UP,エリアポイントアップ,Area Point Up
QUEST_MSG_REPLAY_RIM_UP,リムアップ,Rift Crystal Up
QUEST_MSG_REPLAY_GOLD_UP,ゴールドアップ,Gold Up
QUEST_MSG_REPLAY_SLOT_UP,ランダム報酬枠増加,Random Reward Up
QUEST_MSG_CONFIRM_QUEST_CANCEL,"クエストを破棄しますか？

※破棄したクエストは白竜神殿などの
　拠点に入りなおすと再受注可能になります","Are you sure you want to cancel this quest?

※破棄したクエストは白竜神殿などの
　拠点に入りなおすと再受注可能になります"
QUEST_MSG_CONFIRM_QUEST_ORDER,"クエストを受注します
よろしいですか？",
QUEST_MSG_MENU_ORDER,クエスト受注,Quest Order
QUEST_MSG_SUPPORT_REWARD,アシスト報酬,Assist Reward
QUEST_MSG_BONUS_REWARD_XP,経験値報酬が%2.1f倍（%s）,x%2.1f Experience Point reward (%s)
QUEST_MSG_BONUS_REWARD_AP,エリアポイント報酬が%2.1f倍（%s）,x%2.1f Area Point reward (%s)
QUEST_MSG_BONUS_REWARD_RIM,リム報酬が%2.1f倍（%s）,x%2.1f Rift reward (%s)
QUEST_MSG_BONUS_REWARD_GOLD,ゴールド報酬が%2.1f倍（%s）,x%2.1f Gold reward (%s)
QUEST_MSG_BONUS_REWARD_RANDOM,ランダム報酬枠が%d増加（%s）,Random rewards increased by %d (%s)
QUEST_MSG_BONUS_CHANCE_NUMBER,ボーナス発生まで%d回,bonus after %d clears
QUEST_MSG_BONUS_TIME,ボーナス発生中,bonus active
QUEST_MSG_OPTION_COURSE,<OPCS>,<OPCS>
QUEST_MSG_NOTION_WAITING,リーダーが受注時に受注待ちは解除できます,
QUEST_MSG_NOTION_DISABLE_PT,「パーティークエスト情報」では使用できません,
QUEST_MSG_NOTE_COLLISION_PROC,リーダーとクエスト進行状況が一致していないため進行不可,You cannot continue because your progress is different than the party leader
