key,old,new
ACHIEVEMENT_MSG_TITLE_01,Achievements,
ACHIEVEMENT_MSG_TITLE_02,アチーブメント,Achievements
ACHIEVEMENT_MSG_LIST_01,Category,Category
ACHIEVEMENT_MSG_LIST_03,Reward,Reward
ACHIEVEMENT_MSG_ACCOMPLISHMENT,％,％
ACHIEVEMENT_MSG_PROGRESS,<VAL>/<VAL>,<VAL>/<VAL>
ACHIEVEMENT_MSG_WALLPAPER,背景,Backgrounds
ACHIEVEMENT_MSG_WALLPAPER_EXPLANATION,背景を獲得すると、覚者プロフィールで使用できます,Unlocked backgrounds can be used in the Arisen profile.
ACHIEVEMENT_MSG_FURNITURE,クラフトレシピ,Craft Recipes
ACHIEVEMENT_MSG_NOT_COMPLETE,未達成,Not Achieved
ACHIEVEMENT_MSG_RECEIVE_ENABLE,受け取り可,Receivable
ACHIEVEMENT_MSG_RECEIVED,受け取り済,Received
ACHIEVEMENT_MSG_FURNITURE_EXPLANATION,クラフトレシピを獲得すると、クラフトでアイテムが作成できます,Once you have a craft recipe you can craft the item.
ACHIEVEMENT_MSG_RECEIVE_NOTICE,アチーブメント報酬を受け取りました,Achievement reward received.
ACHIEVEMENT_MSG_NOTHING,表示できる項目がありません,There are no items to display
ACHIEVEMENT_MSG_FILTER_UNCOMPLETE,未達成アチーブメントだけを表示,Show only unaccomplished achievements
ACHIEVEMENT_MSG_FILTER_COMPLETE,達成済みアチーブメントだけを表示,Show only accomplished achievements
ACHIEVEMENT_MSG_LIST_02,Great Purpose,
