key,old,new
RIM_MSG_TITLE_M_TITLE00,Rim Stone,Riftstone
RIM_MSG_TITLE_M_TITLE01,リムストーンメニュー,Riftstone
RIM_MSG_SELECT_M_SECTION00,名前,Name
RIM_MSG_SELECT_M_SECTION01,ジョブ／クラフトレベル,Job / Craft Level
RIM_MSG_SELECT_M_SECTION02,公開範囲,Privacy
RIM_MSG_SELECT_M_SECTION03,状態,Status
RIM_MSG_SELECT_M_SECTION04,評価,Rating
RIM_MSG_RANKLIST_M_SERACH,Search,
RIM_MSG_RANKLIST_M_PAWN_SEARCH,ポーン検索,Pawn Search
RIM_MSG_RANKLIST_M_PAWN02,クラフトマスターポーン,Master Craft Pawns
RIM_MSG_RANKLIST_M_PAWN03,公式ポーン,Official Pawns
RIM_MSG_RANKLIST_M_PAWN04,フレンドポーン,Friend Pawns
RIM_MSG_RANKLIST_M_PAWN05,クランポーン,Clan Pawns
RIM_MSG_RANKLIST_M_PAWN06,お気に入り,Favorites
RIM_MSG_RANKLIST_M_SPECIAL,Special,
RIM_MSG_RANKLIST_M_COMMU,Community,
RIM_INST_MSG_BTN00,検索条件設定,Search Criteria
RIM_MSG_TAB_SEARCH,ポーン検索,Pawn Search
RIM_MSG_TAB_MAIN,メインポーン,Main Pawns
RIM_MSG_TAB_SUPPORT,サポートポーン,Support Pawns
RIM_MSG_PAWN_STATE_NONE,待機状態,Standby
RIM_MSG_PAWN_STATE_LOST,ロスト状態,Lost
RIM_MSG_PAWN_STATE_CRAFT,クラフト中,Crafting
RIM_MSG_PAWN_STATE_PARTY,パーティーメンバー,Party Member
RIM_MSG_COST_FORMAT,<VAL> <COL 5f5fffff>R</COL>,
RIM_MSG_LEVEL_RANGE,Lv <VAL>～<VAL>,Lv <VAL>-<VAL>
RIM_MSG_SELECT_M_SECTION05,冒険／クラフト残り回数,Remaining Adventure / Craft
RIM_MSG_SELECT_M_SECTION06,レンタルコスト,Hire Cost
RIM_MSG_SELECT_M_SECTION07,履歴,History
RIM_MSG_NO_COST,Free,
RIM_MSG_MAIN_PAWN_COUNT,契約状況：,Contract Status
RIM_MSG_SUPPORT_PAWN_COUNT,雇用状況：,Hire Status
RIM_MSG_SEARCH_PAWN_NOT_FOUND,ポーンが見つかりませんでした,No pawns found.
RIM_MSG_MAIN_PAWN_NOT_FOUND,ポーンと契約していません,You have not made a contract with any pawns.
RIM_MSG_SUPPORT_PAWN_NOT_FOUND,ポーンを雇用していません,You have not hired any pawns.
RIM_MSG_TAB_LOST,ロストポーン,Lost Pawns
RIM_MSG_CHOICE_CATEGORY,左のカテゴリを選んでください,Please choose from the categories on the left.
RIM_MSG_SELECT_M_SECTION08,救済コスト,Rescue Cost
RIM_MSG_LOST_PAWN_NOT_FOUND,ロストしているポーンがいません,You do not have any lost pawns.
