key,old,new
RELEASE_CONTENT_1,他のプレイヤーとのパーティープレイ,Party Play (With Other Players)
RELEASE_CONTENT_2,ポーンとのパーティープレイ,Pawn and Party Play
RELEASE_CONTENT_3,ワールドクエスト,World Quests
RELEASE_CONTENT_5,エクストリームミッション,Extreme Missions
RELEASE_CONTENT_6,着飾り装備,Dress Equipment
RELEASE_CONTENT_7,レスタニアニュース,Lestania News
RELEASE_CONTENT_8,ジョブ修練ログ,Job Training Log
RELEASE_CONTENT_9,リム転移,Rift Teleport
RELEASE_CONTENT_10,竜力の継承,Dragon Force Augmentation
RELEASE_CONTENT_11,クラフト,Craft
RELEASE_CONTENT_12,リムストーン,Riftstone
RELEASE_CONTENT_13,クエストボード,Quest Board
RELEASE_CONTENT_15,エリアマスター,Area Master
RELEASE_CONTENT_16,エリアマスターのワールドクエスト情報,Area Master's World Quest Info
RELEASE_CONTENT_17,ファイターのジョブ修練,Fighter Job Training
RELEASE_CONTENT_18,ハンターのジョブ修練,Hunter Job Training
RELEASE_CONTENT_19,プリーストのジョブ修練,Priest Job Training
RELEASE_CONTENT_20,シールドセージのジョブ修練,Shield Sage Job Training
RELEASE_CONTENT_21,シーカーのジョブ修練,Seeker Job Training
RELEASE_CONTENT_22,ソーサラーのジョブ修練,Sorcerer Job Training
RELEASE_CONTENT_23,ウォリアーのジョブ修練,Warrior Job Training
RELEASE_CONTENT_24,エレメントアーチャーのジョブ修練,Element Archer Job Training
RELEASE_CONTENT_25,アルケミストのジョブ修練,Alchemist Job Training
RELEASE_CONTENT_26,他のジョブへの転職,Change Vocations
RELEASE_CONTENT_27,クランの設立と加入,Create and Join Clans
RELEASE_CONTENT_29,戦徒の契り,Myrmidon's Pledge
RELEASE_CONTENT_32,冒険仲介係,Adventure Broker
RELEASE_CONTENT_33,マッチングプロフィール,Matching Profile
RELEASE_CONTENT_34,クイックパーティー,Quick Party
RELEASE_CONTENT_37,戦技の継承,War Skill Augmentation
RELEASE_CONTENT_38,ファイターの戦技の継承,Fighter War Skill Augmentation
RELEASE_CONTENT_39,ハンターの戦技の継承,Hunter War Skill Augmentation
RELEASE_CONTENT_40,プリーストの戦技の継承,Priest War Skill Augmentation
RELEASE_CONTENT_41,シールドセージの戦技の継承,Shield Sage War Skill Augmentation
RELEASE_CONTENT_42,シーカーの戦技の継承,Seeker War Skill Augmentation
RELEASE_CONTENT_43,ソーサラーの戦技の継承,Sorcerer War Skill Augmentation
RELEASE_CONTENT_44,ウォリアーの戦技の継承,Warrior War Skill Augmentation
RELEASE_CONTENT_45,エレメントアーチャーの戦技の継承,Element Archer War Skill Augmentation
RELEASE_CONTENT_46,アルケミストの戦技の継承,Alchemist War Skill Augmentation
RELEASE_CONTENT_47,魔赤島ワールドクエスト,Bloodbane Isle World Quests
RELEASE_CONTENT_49,マイルーム,My Room
RELEASE_CONTENT_51,スピリットランサーのジョブ修練,Spirit Lancer Job Training
RELEASE_CONTENT_52,スピリットランサーの戦技の継承,Spirit Lancer War Skill Augmentation
RELEASE_CONTENT_53,モロー樹林ワールドクエスト,Morrow Forest World Quests
RELEASE_CONTENT_54,エラン水林ワールドクエスト,Elan Water Grove World Quests
RELEASE_CONTENT_55,ファーラナ平原ワールドクエスト,Farana Plains World Quests
RELEASE_CONTENT_56,キンガル峡谷ワールドクエスト,Kingal Canyon World Quests
RELEASE_CONTENT_57,プレイポイント,Play Points
RELEASE_CONTENT_58,エリア目視調査,Area Investigation
RELEASE_CONTENT_59,ポーン戦術育成,Pawn Tactical Training
RELEASE_CONTENT_60,ファイターのジョブの証,Fighter Vocation Emblem
RELEASE_CONTENT_61,プリーストのジョブの証,Priest Vocation Emblem
RELEASE_CONTENT_62,ハンターのジョブの証,Hunter Vocation Emblem
RELEASE_CONTENT_63,シールドセージのジョブの証,Shield Sage Vocation Emblem
RELEASE_CONTENT_64,シーカーのジョブの証,Seeker Vocation Emblem
RELEASE_CONTENT_65,ソーサラーのジョブの証,Sorcerer Vocation Emblem
RELEASE_CONTENT_66,エレメントアーチャーのジョブの証,Element Archer Vocation Emblem
RELEASE_CONTENT_67,ウォリアーのジョブの証,Warrior Vocation Emblem
RELEASE_CONTENT_68,アルケミストのジョブの証,Alchemist Vocation Emblem
RELEASE_CONTENT_69,スピリットランサーのジョブの証,Spirit Lancer Vocation Emblem
RELEASE_CONTENT_70,ラスニテ山麓ワールドクエスト,Rathnite Foothills World Quests
RELEASE_CONTENT_71,フェルヤナ荒原ワールドクエスト,Feryana Wilderness World Quests
RELEASE_CONTENT_72,マンドラゴラ育成,Mandragora Breeding
RELEASE_CONTENT_73,絶技の継承,Special Skill Augmentation
RELEASE_CONTENT_74,自室のテラス,Your Room's Terrace
RELEASE_CONTENT_75,王家の協力者,Cooperators of the Royal Family
RELEASE_CONTENT_76,ハイセプターのジョブ修練,High Scepter Job Training
RELEASE_CONTENT_77,メガドシス高地ワールドクエスト,Megadosys Plateau World Quests
RELEASE_CONTENT_78,ハイセプターのジョブの証,High Scepter Vocation Emblem
RELEASE_CONTENT_79,ハイセプターへの転職,Change to High Scepter
RELEASE_CONTENT_80,ポーンの新特技,Pawn's New Special Skills
RELEASE_CONTENT_81,ハイセプターの戦技の継承,High Scepter War Skill Augmentation
RELEASE_CONTENT_84,ウルテカ山岳ワールドクエスト,Urteca Mountains World Quests
RELEASE_CONTENT_86,ワイルドハント,Wild Hunt
RELEASE_CONTENT_87,竜武具の分解,Dismantling of Dragon Arms
RELEASE_CONTENT_88,ドラゴンアビリティの合成,Synthesis of Dragon Abilities
RELEASE_CONTENT_89,エクストリームミッション「黒界の門番」,"Extreme Mission ""Gatekeeper of the Dark World"""
RELEASE_CONTENT_90,エクストリームミッション「狂宴に舞う蒼影」,"Extreme Mission ""Blue Shadow Dancing in Revelry"""
RELEASE_CONTENT_91,エクストリームミッション「黒き闇の覚者」,"Extreme Mission ""High Difficulty: Arisen of the Deep Darkness"""
RELEASE_CONTENT_92,エクストリームミッション「理を破壊する力」,"Extreme Mission ""Power that Destroys Reason"""
RELEASE_CONTENT_93,竜防具の鑑定交換,Appraisal Exchange of Dragon Armor
